concelho,distrito,ano,mes,valor
Coimbra,Coimbra,2025,12,44472.0
Coimbra,Coimbra,2026,1,37985.0
Coimbra,Coimbra,2026,2,33928.0
Coimbra,Coimbra,2026,3,50381.0
Coimbra,Coimbra,2026,4,55140.0
Coimbra,Coimbra,2026,5,70125.0
Coimbra,Coimbra,2026,6,58621.0
Coimbra,Coimbra,2026,7,67290.0
Condeixa-a-Nova,Coimbra,2020,1,426.0
Condeixa-a-Nova,Coimbra,2020,2,849.0
Condeixa-a-Nova,Coimbra,2020,3,285.0
Condeixa-a-Nova,Coimbra,2020,4,
Condeixa-a-Nova,Coimbra,2020,5,
Condeixa-a-Nova,Coimbra,2020,6,362.0
Condeixa-a-Nova,Coimbra,2020,7,475.0
Condeixa-a-Nova,Coimbra,2020,8,1683.0
Condeixa-a-Nova,Coimbra,2020,9,548.0
Condeixa-a-Nova,Coimbra,2020,10,
Condeixa-a-Nova,Coimbra,2020,11,
Condeixa-a-Nova,Coimbra,2020,12,
Condeixa-a-Nova,Coimbra,2021,1,
Condeixa-a-Nova,Coimbra,2021,2,
Condeixa-a-Nova,Coimbra,2021,3,
Condeixa-a-Nova,Coimbra,2021,4,
Condeixa-a-Nova,Coimbra,2021,5,185.0
Condeixa-a-Nova,Coimbra,2021,6,714.0
Condeixa-a-Nova,Coimbra,2021,7,562.0
Condeixa-a-Nova,Coimbra,2021,8,1864.0
Condeixa-a-Nova,Coimbra,2021,9,638.0
Condeixa-a-Nova,Coimbra,2021,10,893.0
Condeixa-a-Nova,Coimbra,2021,11,477.0
Condeixa-a-Nova,Coimbra,2021,12,344.0
Condeixa-a-Nova,Coimbra,2022,1,173.0
Condeixa-a-Nova,Coimbra,2022,2,650.0
Condeixa-a-Nova,Coimbra,2022,3,518.0
Condeixa-a-Nova,Coimbra,2022,4,936.0
Condeixa-a-Nova,Coimbra,2022,5,1161.0
Condeixa-a-Nova,Coimbra,2022,6,906.0
Condeixa-a-Nova,Coimbra,2022,7,1208.0
Condeixa-a-Nova,Coimbra,2022,8,2094.0
Condeixa-a-Nova,Coimbra,2022,9,1100.0
Condeixa-a-Nova,Coimbra,2022,10,1296.0
Condeixa-a-Nova,Coimbra,2022,11,
Condeixa-a-Nova,Coimbra,2022,12,
Condeixa-a-Nova,Coimbra,2023,1,779.0
Condeixa-a-Nova,Coimbra,2023,2,1086.0
Condeixa-a-Nova,Coimbra,2023,3,
Condeixa-a-Nova,Coimbra,2023,4,1783.0
Condeixa-a-Nova,Coimbra,2023,5,
Condeixa-a-Nova,Coimbra,2023,6,1014.0
Condeixa-a-Nova,Coimbra,2023,7,1264.0
Condeixa-a-Nova,Coimbra,2023,8,1866.0
Condeixa-a-Nova,Coimbra,2023,9,1352.0
Condeixa-a-Nova,Coimbra,2023,10,1043.0
Condeixa-a-Nova,Coimbra,2023,11,985.0
Condeixa-a-Nova,Coimbra,2023,12,1349.0
Condeixa-a-Nova,Coimbra,2024,1,938.0
Condeixa-a-Nova,Coimbra,2024,2,1055.0
Condeixa-a-Nova,Coimbra,2024,3,1437.0
Condeixa-a-Nova,Coimbra,2024,4,1539.0
Condeixa-a-Nova,Coimbra,2024,5,1441.0
Condeixa-a-Nova,Coimbra,2024,6,1440.0
Condeixa-a-Nova,Coimbra,2024,7,1188.0
Condeixa-a-Nova,Coimbra,2024,8,2277.0
Condeixa-a-Nova,Coimbra,2024,9,1834.0
Condeixa-a-Nova,Coimbra,2024,10,1749.0
Condeixa-a-Nova,Coimbra,2024,11,1627.0
Condeixa-a-Nova,Coimbra,2024,12,1491.0
Condeixa-a-Nova,Coimbra,2025,1,1418.0
Condeixa-a-Nova,Coimbra,2025,2,1265.0
Condeixa-a-Nova,Coimbra,2025,3,1390.0
Condeixa-a-Nova,Coimbra,2025,4,1877.0
Condeixa-a-Nova,Coimbra,2025,5,1989.0
Condeixa-a-Nova,Coimbra,2025,6,1590.0
Condeixa-a-Nova,Coimbra,2025,7,1687.0
Condeixa-a-Nova,Coimbra,2025,8,2446.0
Condeixa-a-Nova,Coimbra,2025,9,1949.0
Condeixa-a-Nova,Coimbra,2025,10,1781.0
Condeixa-a-Nova,Coimbra,2025,11,1766.0
Condeixa-a-Nova,Coimbra,2025,12,1411.0
Condeixa-a-Nova,Coimbra,2026,1,1480.0
Condeixa-a-Nova,Coimbra,2026,2,1122.0
Condeixa-a-Nova,Coimbra,2026,3,1603.0
Condeixa-a-Nova,Coimbra,2026,4,1551.0
Condeixa-a-Nova,Coimbra,2026,5,1797.0
Condeixa-a-Nova,Coimbra,2026,6,1509.0
Condeixa-a-Nova,Coimbra,2026,7,1755.0
Constância,Santarém,2020,1,
Constância,Santarém,2020,2,
Constância,Santarém,2020,3,
Constância,Santarém,2020,4,
Constância,Santarém,2020,5,
Constância,Santarém,2020,6,383.0
Constância,Santarém,2020,7,598.0
Constância,Santarém,2020,8,1043.0
Constância,Santarém,2020,9,683.0
Constância,Santarém,2020,10,
Constância,Santarém,2020,11,
Constância,Santarém,2020,12,
Constância,Santarém,2021,1,
Constância,Santarém,2021,2,
Constância,Santarém,2021,3,
Constância,Santarém,2021,4,
Constância,Santarém,2021,5,
Constância,Santarém,2021,6,
Constância,Santarém,2021,7,
Constância,Santarém,2021,8,
Constância,Santarém,2021,9,
Constância,Santarém,2021,10,
Constância,Santarém,2021,11,
Constância,Santarém,2021,12,
Constância,Santarém,2022,1,
Constância,Santarém,2022,2,
Constância,Santarém,2022,3,
Constância,Santarém,2022,4,714.0
Constância,Santarém,2022,5,562.0
Constância,Santarém,2022,6,610.0
Constância,Santarém,2022,7,747.0
Constância,Santarém,2022,8,1147.0
Constância,Santarém,2022,9,705.0
Constância,Santarém,2022,10,
Constância,Santarém,2022,11,647.0
Constância,Santarém,2022,12,582.0
Constância,Santarém,2023,1,
Constância,Santarém,2023,2,
Constância,Santarém,2023,3,
Constância,Santarém,2023,4,
Constância,Santarém,2023,5,
Constância,Santarém,2023,6,
Constância,Santarém,2023,7,
Constância,Santarém,2023,8,1002.0
Constância,Santarém,2023,9,
Constância,Santarém,2023,10,
Constância,Santarém,2023,11,
Constância,Santarém,2023,12,
Constância,Santarém,2024,1,338.0
Constância,Santarém,2024,2,419.0
Constância,Santarém,2024,3,732.0
Constância,Santarém,2024,4,696.0
Constância,Santarém,2024,5,695.0
Constância,Santarém,2024,6,709.0
Constância,Santarém,2024,7,889.0
Constância,Santarém,2024,8,1193.0
Constância,Santarém,2024,9,692.0
Constância,Santarém,2024,10,647.0
Constância,Santarém,2024,11,631.0
Constância,Santarém,2024,12,444.0
Constância,Santarém,2025,1,334.0
Constância,Santarém,2025,2,400.0
Constância,Santarém,2025,3,568.0
Constância,Santarém,2025,4,832.0
Constância,Santarém,2025,5,936.0
Constância,Santarém,2025,6,879.0
Constância,Santarém,2025,7,1043.0
Constância,Santarém,2025,8,1390.0
Constância,Santarém,2025,9,852.0
Constância,Santarém,2025,10,662.0
Constância,Santarém,2025,11,923.0
Constância,Santarém,2025,12,370.0
Constância,Santarém,2026,1,
Constância,Santarém,2026,2,
Constância,Santarém,2026,3,
Constância,Santarém,2026,4,
Constância,Santarém,2026,5,
Constância,Santarém,2026,6,
Constância,Santarém,2026,7,
Coruche,Santarém,2020,1,
Coruche,Santarém,2020,2,559.0
Coruche,Santarém,2020,3,368.0
Coruche,Santarém,2020,4,
Coruche,Santarém,2020,5,155.0
Coruche,Santarém,2020,6,634.0
Coruche,Santarém,2020,7,1212.0
Coruche,Santarém,2020,8,1698.0
Coruche,Santarém,2020,9,911.0
Coruche,Santarém,2020,10,727.0
Coruche,Santarém,2020,11,
Coruche,Santarém,2020,12,361.0
Coruche,Santarém,2021,1,441.0
Coruche,Santarém,2021,2,327.0
Coruche,Santarém,2021,3,406.0
Coruche,Santarém,2021,4,707.0
Coruche,Santarém,2021,5,691.0
Coruche,Santarém,2021,6,1036.0
Coruche,Santarém,2021,7,1478.0
Coruche,Santarém,2021,8,1596.0
Coruche,Santarém,2021,9,998.0
Coruche,Santarém,2021,10,906.0
Coruche,Santarém,2021,11,864.0
Coruche,Santarém,2021,12,471.0
Coruche,Santarém,2022,1,349.0
Coruche,Santarém,2022,2,513.0
Coruche,Santarém,2022,3,712.0
Coruche,Santarém,2022,4,960.0
Coruche,Santarém,2022,5,1042.0
Coruche,Santarém,2022,6,812.0
Coruche,Santarém,2022,7,1505.0
Coruche,Santarém,2022,8,1994.0
Coruche,Santarém,2022,9,1058.0
Coruche,Santarém,2022,10,754.0
Coruche,Santarém,2022,11,592.0
Coruche,Santarém,2022,12,925.0
Coruche,Santarém,2023,1,498.0
Coruche,Santarém,2023,2,798.0
Coruche,Santarém,2023,3,602.0
Coruche,Santarém,2023,4,707.0
Coruche,Santarém,2023,5,1159.0
Coruche,Santarém,2023,6,1447.0
Coruche,Santarém,2023,7,1918.0
Coruche,Santarém,2023,8,2810.0
Coruche,Santarém,2023,9,1268.0
Coruche,Santarém,2023,10,1233.0
Coruche,Santarém,2023,11,574.0
Coruche,Santarém,2023,12,923.0
Coruche,Santarém,2024,1,640.0
Coruche,Santarém,2024,2,587.0
Coruche,Santarém,2024,3,779.0
Coruche,Santarém,2024,4,1087.0
Coruche,Santarém,2024,5,1201.0
Coruche,Santarém,2024,6,1880.0
Coruche,Santarém,2024,7,2776.0
Coruche,Santarém,2024,8,3372.0
Coruche,Santarém,2024,9,1929.0
Coruche,Santarém,2024,10,1517.0
Coruche,Santarém,2024,11,1276.0
Coruche,Santarém,2024,12,1060.0
Coruche,Santarém,2025,1,916.0
Coruche,Santarém,2025,2,927.0
Coruche,Santarém,2025,3,1088.0
Coruche,Santarém,2025,4,1541.0
Coruche,Santarém,2025,5,1962.0
Coruche,Santarém,2025,6,2065.0
Coruche,Santarém,2025,7,2673.0
Coruche,Santarém,2025,8,4387.0
Coruche,Santarém,2025,9,2737.0
Coruche,Santarém,2025,10,1634.0
Coruche,Santarém,2025,11,1492.0
Coruche,Santarém,2025,12,1361.0
Coruche,Santarém,2026,1,1145.0
Coruche,Santarém,2026,2,1225.0
Coruche,Santarém,2026,3,1722.0
Coruche,Santarém,2026,4,1931.0
Coruche,Santarém,2026,5,2235.0
Coruche,Santarém,2026,6,2158.0
Coruche,Santarém,2026,7,2847.0
Corvo,Região Autónoma dos Açores,2020,1,71.0
Corvo,Região Autónoma dos Açores,2020,2,79.0
Corvo,Região Autónoma dos Açores,2020,3,73.0
Corvo,Região Autónoma dos Açores,2020,4,
Corvo,Região Autónoma dos Açores,2020,5,
Corvo,Região Autónoma dos Açores,2020,6,69.0
Corvo,Região Autónoma dos Açores,2020,7,164.0
Corvo,Região Autónoma dos Açores,2020,8,251.0
Corvo,Região Autónoma dos Açores,2020,9,221.0
Corvo,Região Autónoma dos Açores,2020,10,118.0
Corvo,Região Autónoma dos Açores,2020,11,93.0
Corvo,Região Autónoma dos Açores,2020,12,27.0
Corvo,Região Autónoma dos Açores,2021,1,
Corvo,Região Autónoma dos Açores,2021,2,
Corvo,Região Autónoma dos Açores,2021,3,
Corvo,Região Autónoma dos Açores,2021,4,
Corvo,Região Autónoma dos Açores,2021,5,
Corvo,Região Autónoma dos Açores,2021,6,
Corvo,Região Autónoma dos Açores,2021,7,
Corvo,Região Autónoma dos Açores,2021,8,
Corvo,Região Autónoma dos Açores,2021,9,
Corvo,Região Autónoma dos Açores,2021,10,
Corvo,Região Autónoma dos Açores,2021,11,
Corvo,Região Autónoma dos Açores,2021,12,
Corvo,Região Autónoma dos Açores,2022,1,
Corvo,Região Autónoma dos Açores,2022,2,
Corvo,Região Autónoma dos Açores,2022,3,
Corvo,Região Autónoma dos Açores,2022,4,
Corvo,Região Autónoma dos Açores,2022,5,
Corvo,Região Autónoma dos Açores,2022,6,
Corvo,Região Autónoma dos Açores,2022,7,
Corvo,Região Autónoma dos Açores,2022,8,
Corvo,Região Autónoma dos Açores,2022,9,
Corvo,Região Autónoma dos Açores,2022,10,
Corvo,Região Autónoma dos Açores,2022,11,
Corvo,Região Autónoma dos Açores,2022,12,
Corvo,Região Autónoma dos Açores,2023,1,
Corvo,Região Autónoma dos Açores,2023,2,
Corvo,Região Autónoma dos Açores,2023,3,
Corvo,Região Autónoma dos Açores,2023,4,
Corvo,Região Autónoma dos Açores,2023,5,
Corvo,Região Autónoma dos Açores,2023,6,
Corvo,Região Autónoma dos Açores,2023,7,
Corvo,Região Autónoma dos Açores,2023,8,
Corvo,Região Autónoma dos Açores,2023,9,
Corvo,Região Autónoma dos Açores,2023,10,
Corvo,Região Autónoma dos Açores,2023,11,
Corvo,Região Autónoma dos Açores,2023,12,
Corvo,Região Autónoma dos Açores,2024,1,105.0
Corvo,Região Autónoma dos Açores,2024,2,198.0
Corvo,Região Autónoma dos Açores,2024,3,220.0
Corvo,Região Autónoma dos Açores,2024,4,188.0
Corvo,Região Autónoma dos Açores,2024,5,427.0
Corvo,Região Autónoma dos Açores,2024,6,446.0
Corvo,Região Autónoma dos Açores,2024,7,568.0
Corvo,Região Autónoma dos Açores,2024,8,683.0
Corvo,Região Autónoma dos Açores,2024,9,587.0
Corvo,Região Autónoma dos Açores,2024,10,534.0
Corvo,Região Autónoma dos Açores,2024,11,190.0
Corvo,Região Autónoma dos Açores,2024,12,41.0
Corvo,Região Autónoma dos Açores,2025,1,81.0
Corvo,Região Autónoma dos Açores,2025,2,175.0
Corvo,Região Autónoma dos Açores,2025,3,236.0
Corvo,Região Autónoma dos Açores,2025,4,343.0
Corvo,Região Autónoma dos Açores,2025,5,406.0
Corvo,Região Autónoma dos Açores,2025,6,494.0
Corvo,Região Autónoma dos Açores,2025,7,570.0
Corvo,Região Autónoma dos Açores,2025,8,581.0
Corvo,Região Autónoma dos Açores,2025,9,441.0
Corvo,Região Autónoma dos Açores,2025,10,
Corvo,Região Autónoma dos Açores,2025,11,
Corvo,Região Autónoma dos Açores,2025,12,22.0
Corvo,Região Autónoma dos Açores,2026,1,
Corvo,Região Autónoma dos Açores,2026,2,
Corvo,Região Autónoma dos Açores,2026,3,
Corvo,Região Autónoma dos Açores,2026,4,
Corvo,Região Autónoma dos Açores,2026,5,
Corvo,Região Autónoma dos Açores,2026,6,
Corvo,Região Autónoma dos Açores,2026,7,
Covilhã,Castelo Branco,2020,1,27158.0
Covilhã,Castelo Branco,2020,2,29592.0
Covilhã,Castelo Branco,2020,3,9518.0
Covilhã,Castelo Branco,2020,4,940.0
Covilhã,Castelo Branco,2020,5,1330.0
Covilhã,Castelo Branco,2020,6,5581.0
Covilhã,Castelo Branco,2020,7,15029.0
Covilhã,Castelo Branco,2020,8,30438.0
Covilhã,Castelo Branco,2020,9,19311.0
Covilhã,Castelo Branco,2020,10,17166.0
Covilhã,Castelo Branco,2020,11,8321.0
Covilhã,Castelo Branco,2020,12,13638.0
Covilhã,Castelo Branco,2021,1,9713.0
Covilhã,Castelo Branco,2021,2,2248.0
Covilhã,Castelo Branco,2021,3,2846.0
Covilhã,Castelo Branco,2021,4,6890.0
Covilhã,Castelo Branco,2021,5,15046.0
Covilhã,Castelo Branco,2021,6,19120.0
Covilhã,Castelo Branco,2021,7,24327.0
Covilhã,Castelo Branco,2021,8,36361.0
Covilhã,Castelo Branco,2021,9,24621.0
Covilhã,Castelo Branco,2021,10,25280.0
Covilhã,Castelo Branco,2021,11,23646.0
Covilhã,Castelo Branco,2021,12,26176.0
Covilhã,Castelo Branco,2022,1,26422.0
Covilhã,Castelo Branco,2022,2,26251.0
Covilhã,Castelo Branco,2022,3,22723.0
Covilhã,Castelo Branco,2022,4,27417.0
Covilhã,Castelo Branco,2022,5,18471.0
Covilhã,Castelo Branco,2022,6,21548.0
Covilhã,Castelo Branco,2022,7,25522.0
Covilhã,Castelo Branco,2022,8,36425.0
Covilhã,Castelo Branco,2022,9,23346.0
Covilhã,Castelo Branco,2022,10,22157.0
Covilhã,Castelo Branco,2022,11,21382.0
Covilhã,Castelo Branco,2022,12,25301.0
Covilhã,Castelo Branco,2023,1,28898.0
Covilhã,Castelo Branco,2023,2,33536.0
Covilhã,Castelo Branco,2023,3,22270.0
Covilhã,Castelo Branco,2023,4,24703.0
Covilhã,Castelo Branco,2023,5,19711.0
Covilhã,Castelo Branco,2023,6,24127.0
Covilhã,Castelo Branco,2023,7,26797.0
Covilhã,Castelo Branco,2023,8,38530.0
Covilhã,Castelo Branco,2023,9,25435.0
Covilhã,Castelo Branco,2023,10,23042.0
Covilhã,Castelo Branco,2023,11,23681.0
Covilhã,Castelo Branco,2023,12,33047.0
Covilhã,Castelo Branco,2024,1,31192.0
Covilhã,Castelo Branco,2024,2,30578.0
Covilhã,Castelo Branco,2024,3,32000.0
Covilhã,Castelo Branco,2024,4,24228.0
Covilhã,Castelo Branco,2024,5,21772.0
Covilhã,Castelo Branco,2024,6,22056.0
Covilhã,Castelo Branco,2024,7,26566.0
Covilhã,Castelo Branco,2024,8,41326.0
Covilhã,Castelo Branco,2024,9,27474.0
Covilhã,Castelo Branco,2024,10,24630.0
Covilhã,Castelo Branco,2024,11,27424.0
Covilhã,Castelo Branco,2024,12,30414.0
Covilhã,Castelo Branco,2025,1,33010.0
Covilhã,Castelo Branco,2025,2,29963.0
Covilhã,Castelo Branco,2025,3,31157.0
Covilhã,Castelo Branco,2025,4,30756.0
Covilhã,Castelo Branco,2025,5,23559.0
Covilhã,Castelo Branco,2025,6,24174.0
Covilhã,Castelo Branco,2025,7,28382.0
Covilhã,Castelo Branco,2025,8,38470.0
Covilhã,Castelo Branco,2025,9,26799.0
Covilhã,Castelo Branco,2025,10,22659.0
Covilhã,Castelo Branco,2025,11,24166.0
Covilhã,Castelo Branco,2025,12,35927.0
Covilhã,Castelo Branco,2026,1,39233.0
Covilhã,Castelo Branco,2026,2,32472.0
Covilhã,Castelo Branco,2026,3,25801.0
Covilhã,Castelo Branco,2026,4,24217.0
Covilhã,Castelo Branco,2026,5,22321.0
Covilhã,Castelo Branco,2026,6,24221.0
Covilhã,Castelo Branco,2026,7,26646.0
Crato,Portalegre,2020,1,501.0
Crato,Portalegre,2020,2,684.0
Crato,Portalegre,2020,3,137.0
Crato,Portalegre,2020,4,
Crato,Portalegre,2020,5,
Crato,Portalegre,2020,6,328.0
Crato,Portalegre,2020,7,1516.0
Crato,Portalegre,2020,8,2278.0
Crato,Portalegre,2020,9,
Crato,Portalegre,2020,10,
Crato,Portalegre,2020,11,131.0
Crato,Portalegre,2020,12,
Crato,Portalegre,2021,1,
Crato,Portalegre,2021,2,
Crato,Portalegre,2021,3,26.0
Crato,Portalegre,2021,4,228.0
Crato,Portalegre,2021,5,524.0
Crato,Portalegre,2021,6,1713.0
Crato,Portalegre,2021,7,1794.0
Crato,Portalegre,2021,8,3023.0
Crato,Portalegre,2021,9,1758.0
Crato,Portalegre,2021,10,1580.0
Crato,Portalegre,2021,11,568.0
Crato,Portalegre,2021,12,659.0
Crato,Portalegre,2022,1,89.0
Crato,Portalegre,2022,2,400.0
Crato,Portalegre,2022,3,377.0
Crato,Portalegre,2022,4,1541.0
Crato,Portalegre,2022,5,1058.0
Crato,Portalegre,2022,6,1325.0
Crato,Portalegre,2022,7,1981.0
Crato,Portalegre,2022,8,2781.0
Crato,Portalegre,2022,9,1277.0
Crato,Portalegre,2022,10,1286.0
Crato,Portalegre,2022,11,831.0
Crato,Portalegre,2022,12,920.0
Crato,Portalegre,2023,1,89.0
Crato,Portalegre,2023,2,803.0
Crato,Portalegre,2023,3,712.0
Crato,Portalegre,2023,4,1410.0
Crato,Portalegre,2023,5,1097.0
Crato,Portalegre,2023,6,1373.0
Crato,Portalegre,2023,7,1626.0
Crato,Portalegre,2023,8,2802.0
Crato,Portalegre,2023,9,1522.0
Crato,Portalegre,2023,10,1285.0
Crato,Portalegre,2023,11,
Crato,Portalegre,2023,12,
Crato,Portalegre,2024,1,148.0
Crato,Portalegre,2024,2,728.0
Crato,Portalegre,2024,3,998.0
Crato,Portalegre,2024,4,990.0
Crato,Portalegre,2024,5,1238.0
Crato,Portalegre,2024,6,1570.0
Crato,Portalegre,2024,7,1361.0
Crato,Portalegre,2024,8,2531.0
Crato,Portalegre,2024,9,1389.0
Crato,Portalegre,2024,10,1177.0
Crato,Portalegre,2024,11,829.0
Crato,Portalegre,2024,12,789.0
Crato,Portalegre,2025,1,121.0
Crato,Portalegre,2025,2,690.0
Crato,Portalegre,2025,3,946.0
Crato,Portalegre,2025,4,1233.0
Crato,Portalegre,2025,5,1389.0
Crato,Portalegre,2025,6,1950.0
Crato,Portalegre,2025,7,1539.0
Crato,Portalegre,2025,8,2602.0
Crato,Portalegre,2025,9,1579.0
Crato,Portalegre,2025,10,1283.0
Crato,Portalegre,2025,11,915.0
Crato,Portalegre,2025,12,986.0
Crato,Portalegre,2026,1,249.0
Crato,Portalegre,2026,2,829.0
Crato,Portalegre,2026,3,1166.0
Crato,Portalegre,2026,4,1341.0
Crato,Portalegre,2026,5,1394.0
Crato,Portalegre,2026,6,1723.0
Crato,Portalegre,2026,7,1641.0
Cuba,Beja,2020,1,410.0
Cuba,Beja,2020,2,622.0
Cuba,Beja,2020,3,
Cuba,Beja,2020,4,
Cuba,Beja,2020,5,
Cuba,Beja,2020,6,426.0
Cuba,Beja,2020,7,531.0
Cuba,Beja,2020,8,900.0
Cuba,Beja,2020,9,
Cuba,Beja,2020,10,
Cuba,Beja,2020,11,224.0
Cuba,Beja,2020,12,
Cuba,Beja,2021,1,
Cuba,Beja,2021,2,
Cuba,Beja,2021,3,
Cuba,Beja,2021,4,
Cuba,Beja,2021,5,
Cuba,Beja,2021,6,
Cuba,Beja,2021,7,1054.0
Cuba,Beja,2021,8,1624.0
Cuba,Beja,2021,9,1061.0
Cuba,Beja,2021,10,726.0
Cuba,Beja,2021,11,439.0
Cuba,Beja,2021,12,499.0
Cuba,Beja,2022,1,455.0
Cuba,Beja,2022,2,776.0
Cuba,Beja,2022,3,238.0
Cuba,Beja,2022,4,817.0
Cuba,Beja,2022,5,600.0
Cuba,Beja,2022,6,849.0
Cuba,Beja,2022,7,1393.0
Cuba,Beja,2022,8,2119.0
Cuba,Beja,2022,9,1034.0
Cuba,Beja,2022,10,745.0
Cuba,Beja,2022,11,334.0
Cuba,Beja,2022,12,249.0
Cuba,Beja,2023,1,368.0
Cuba,Beja,2023,2,547.0
Cuba,Beja,2023,3,350.0
Cuba,Beja,2023,4,652.0
Cuba,Beja,2023,5,521.0
Cuba,Beja,2023,6,1013.0
Cuba,Beja,2023,7,1249.0
Cuba,Beja,2023,8,1568.0
Cuba,Beja,2023,9,1137.0
Cuba,Beja,2023,10,373.0
Cuba,Beja,2023,11,475.0
Cuba,Beja,2023,12,369.0
Cuba,Beja,2024,1,462.0
Cuba,Beja,2024,2,629.0
Cuba,Beja,2024,3,478.0
Cuba,Beja,2024,4,583.0
Cuba,Beja,2024,5,696.0
Cuba,Beja,2024,6,734.0
Cuba,Beja,2024,7,733.0
Cuba,Beja,2024,8,1288.0
Cuba,Beja,2024,9,632.0
Cuba,Beja,2024,10,706.0
Cuba,Beja,2024,11,513.0
Cuba,Beja,2024,12,224.0
Cuba,Beja,2025,1,152.0
Cuba,Beja,2025,2,349.0
Cuba,Beja,2025,3,170.0
Cuba,Beja,2025,4,444.0
Cuba,Beja,2025,5,661.0
Cuba,Beja,2025,6,700.0
Cuba,Beja,2025,7,1322.0
Cuba,Beja,2025,8,1390.0
Cuba,Beja,2025,9,859.0
Cuba,Beja,2025,10,431.0
Cuba,Beja,2025,11,584.0
Cuba,Beja,2025,12,277.0
Cuba,Beja,2026,1,
Cuba,Beja,2026,2,292.0
Cuba,Beja,2026,3,
Cuba,Beja,2026,4,633.0
Cuba,Beja,2026,5,910.0
Cuba,Beja,2026,6,649.0
Cuba,Beja,2026,7,951.0
Câmara de Lobos,Região Autónoma da Madeira,2020,1,10965.0
Câmara de Lobos,Região Autónoma da Madeira,2020,2,12411.0
Câmara de Lobos,Região Autónoma da Madeira,2020,3,7595.0
Câmara de Lobos,Região Autónoma da Madeira,2020,4,
Câmara de Lobos,Região Autónoma da Madeira,2020,5,
Câmara de Lobos,Região Autónoma da Madeira,2020,6,
Câmara de Lobos,Região Autónoma da Madeira,2020,7,788.0
Câmara de Lobos,Região Autónoma da Madeira,2020,8,2784.0
Câmara de Lobos,Região Autónoma da Madeira,2020,9,3638.0
Câmara de Lobos,Região Autónoma da Madeira,2020,10,3498.0
Câmara de Lobos,Região Autónoma da Madeira,2020,11,1007.0
Câmara de Lobos,Região Autónoma da Madeira,2020,12,2227.0
Câmara de Lobos,Região Autónoma da Madeira,2021,1,1460.0
Câmara de Lobos,Região Autónoma da Madeira,2021,2,710.0
Câmara de Lobos,Região Autónoma da Madeira,2021,3,1179.0
Câmara de Lobos,Região Autónoma da Madeira,2021,4,915.0
Câmara de Lobos,Região Autónoma da Madeira,2021,5,1175.0
Câmara de Lobos,Região Autónoma da Madeira,2021,6,2084.0
Câmara de Lobos,Região Autónoma da Madeira,2021,7,9543.0
Câmara de Lobos,Região Autónoma da Madeira,2021,8,15863.0
Câmara de Lobos,Região Autónoma da Madeira,2021,9,9903.0
Câmara de Lobos,Região Autónoma da Madeira,2021,10,10639.0
Câmara de Lobos,Região Autónoma da Madeira,2021,11,8017.0
Câmara de Lobos,Região Autónoma da Madeira,2021,12,6358.0
Câmara de Lobos,Região Autónoma da Madeira,2022,1,7839.0
Câmara de Lobos,Região Autónoma da Madeira,2022,2,7847.0
Câmara de Lobos,Região Autónoma da Madeira,2022,3,11179.0
Câmara de Lobos,Região Autónoma da Madeira,2022,4,17914.0
Câmara de Lobos,Região Autónoma da Madeira,2022,5,17962.0
Câmara de Lobos,Região Autónoma da Madeira,2022,6,17466.0
Câmara de Lobos,Região Autónoma da Madeira,2022,7,20951.0
Câmara de Lobos,Região Autónoma da Madeira,2022,8,25139.0
Câmara de Lobos,Região Autónoma da Madeira,2022,9,21170.0
Câmara de Lobos,Região Autónoma da Madeira,2022,10,16622.0
Câmara de Lobos,Região Autónoma da Madeira,2022,11,11699.0
Câmara de Lobos,Região Autónoma da Madeira,2022,12,11009.0
Câmara de Lobos,Região Autónoma da Madeira,2023,1,11058.0
Câmara de Lobos,Região Autónoma da Madeira,2023,2,16014.0
Câmara de Lobos,Região Autónoma da Madeira,2023,3,19209.0
Câmara de Lobos,Região Autónoma da Madeira,2023,4,20064.0
Câmara de Lobos,Região Autónoma da Madeira,2023,5,20356.0
Câmara de Lobos,Região Autónoma da Madeira,2023,6,19208.0
Câmara de Lobos,Região Autónoma da Madeira,2023,7,23207.0
Câmara de Lobos,Região Autónoma da Madeira,2023,8,26118.0
Câmara de Lobos,Região Autónoma da Madeira,2023,9,21767.0
Câmara de Lobos,Região Autónoma da Madeira,2023,10,18841.0
Câmara de Lobos,Região Autónoma da Madeira,2023,11,13112.0
Câmara de Lobos,Região Autónoma da Madeira,2023,12,10480.0
Câmara de Lobos,Região Autónoma da Madeira,2024,1,11935.0
Câmara de Lobos,Região Autónoma da Madeira,2024,2,16373.0
Câmara de Lobos,Região Autónoma da Madeira,2024,3,18393.0
Câmara de Lobos,Região Autónoma da Madeira,2024,4,18259.0
Câmara de Lobos,Região Autónoma da Madeira,2024,5,20975.0
Câmara de Lobos,Região Autónoma da Madeira,2024,6,18822.0
Câmara de Lobos,Região Autónoma da Madeira,2024,7,23532.0
Câmara de Lobos,Região Autónoma da Madeira,2024,8,24835.0
Câmara de Lobos,Região Autónoma da Madeira,2024,9,21621.0
Câmara de Lobos,Região Autónoma da Madeira,2024,10,20643.0
Câmara de Lobos,Região Autónoma da Madeira,2024,11,15011.0
Câmara de Lobos,Região Autónoma da Madeira,2024,12,11825.0
Câmara de Lobos,Região Autónoma da Madeira,2025,1,14652.0
Câmara de Lobos,Região Autónoma da Madeira,2025,2,17081.0
