concelho,distrito,ano,mes,valor
Câmara de Lobos,Região Autónoma da Madeira,2021,5,389.0
Câmara de Lobos,Região Autónoma da Madeira,2021,6,579.0
Câmara de Lobos,Região Autónoma da Madeira,2021,7,2076.0
Câmara de Lobos,Região Autónoma da Madeira,2021,8,4104.0
Câmara de Lobos,Região Autónoma da Madeira,2021,9,2413.0
Câmara de Lobos,Região Autónoma da Madeira,2021,10,2468.0
Câmara de Lobos,Região Autónoma da Madeira,2021,11,1805.0
Câmara de Lobos,Região Autónoma da Madeira,2021,12,1388.0
Câmara de Lobos,Região Autónoma da Madeira,2022,1,1327.0
Câmara de Lobos,Região Autónoma da Madeira,2022,2,1615.0
Câmara de Lobos,Região Autónoma da Madeira,2022,3,2235.0
Câmara de Lobos,Região Autónoma da Madeira,2022,4,3907.0
Câmara de Lobos,Região Autónoma da Madeira,2022,5,4111.0
Câmara de Lobos,Região Autónoma da Madeira,2022,6,3886.0
Câmara de Lobos,Região Autónoma da Madeira,2022,7,4288.0
Câmara de Lobos,Região Autónoma da Madeira,2022,8,4696.0
Câmara de Lobos,Região Autónoma da Madeira,2022,9,4431.0
Câmara de Lobos,Região Autónoma da Madeira,2022,10,4194.0
Câmara de Lobos,Região Autónoma da Madeira,2022,11,2851.0
Câmara de Lobos,Região Autónoma da Madeira,2022,12,2769.0
Câmara de Lobos,Região Autónoma da Madeira,2023,1,2472.0
Câmara de Lobos,Região Autónoma da Madeira,2023,2,3371.0
Câmara de Lobos,Região Autónoma da Madeira,2023,3,4119.0
Câmara de Lobos,Região Autónoma da Madeira,2023,4,4575.0
Câmara de Lobos,Região Autónoma da Madeira,2023,5,4874.0
Câmara de Lobos,Região Autónoma da Madeira,2023,6,4418.0
Câmara de Lobos,Região Autónoma da Madeira,2023,7,4796.0
Câmara de Lobos,Região Autónoma da Madeira,2023,8,5343.0
Câmara de Lobos,Região Autónoma da Madeira,2023,9,4772.0
Câmara de Lobos,Região Autónoma da Madeira,2023,10,4465.0
Câmara de Lobos,Região Autónoma da Madeira,2023,11,2845.0
Câmara de Lobos,Região Autónoma da Madeira,2023,12,2469.0
Câmara de Lobos,Região Autónoma da Madeira,2024,1,2397.0
Câmara de Lobos,Região Autónoma da Madeira,2024,2,3178.0
Câmara de Lobos,Região Autónoma da Madeira,2024,3,3718.0
Câmara de Lobos,Região Autónoma da Madeira,2024,4,4070.0
Câmara de Lobos,Região Autónoma da Madeira,2024,5,4755.0
Câmara de Lobos,Região Autónoma da Madeira,2024,6,4245.0
Câmara de Lobos,Região Autónoma da Madeira,2024,7,4654.0
Câmara de Lobos,Região Autónoma da Madeira,2024,8,5094.0
Câmara de Lobos,Região Autónoma da Madeira,2024,9,4423.0
Câmara de Lobos,Região Autónoma da Madeira,2024,10,4283.0
Câmara de Lobos,Região Autónoma da Madeira,2024,11,3314.0
Câmara de Lobos,Região Autónoma da Madeira,2024,12,2805.0
Câmara de Lobos,Região Autónoma da Madeira,2025,1,2804.0
Câmara de Lobos,Região Autónoma da Madeira,2025,2,3277.0
Câmara de Lobos,Região Autónoma da Madeira,2025,3,4150.0
Câmara de Lobos,Região Autónoma da Madeira,2025,4,4566.0
Câmara de Lobos,Região Autónoma da Madeira,2025,5,4661.0
Câmara de Lobos,Região Autónoma da Madeira,2025,6,4451.0
Câmara de Lobos,Região Autónoma da Madeira,2025,7,5078.0
Câmara de Lobos,Região Autónoma da Madeira,2025,8,5221.0
Câmara de Lobos,Região Autónoma da Madeira,2025,9,4619.0
Câmara de Lobos,Região Autónoma da Madeira,2025,10,4275.0
Câmara de Lobos,Região Autónoma da Madeira,2025,11,3099.0
Câmara de Lobos,Região Autónoma da Madeira,2025,12,2656.0
Câmara de Lobos,Região Autónoma da Madeira,2026,1,2992.0
Câmara de Lobos,Região Autónoma da Madeira,2026,2,3388.0
Câmara de Lobos,Região Autónoma da Madeira,2026,3,4160.0
Câmara de Lobos,Região Autónoma da Madeira,2026,4,4409.0
Câmara de Lobos,Região Autónoma da Madeira,2026,5,4379.0
Câmara de Lobos,Região Autónoma da Madeira,2026,6,4010.0
Câmara de Lobos,Região Autónoma da Madeira,2026,7,4275.0
Elvas,Portalegre,2020,1,4510.0
Elvas,Portalegre,2020,2,5177.0
Elvas,Portalegre,2020,3,2120.0
Elvas,Portalegre,2020,4,139.0
Elvas,Portalegre,2020,5,396.0
Elvas,Portalegre,2020,6,1302.0
Elvas,Portalegre,2020,7,4157.0
Elvas,Portalegre,2020,8,8510.0
Elvas,Portalegre,2020,9,5546.0
Elvas,Portalegre,2020,10,3782.0
Elvas,Portalegre,2020,11,1369.0
Elvas,Portalegre,2020,12,1244.0
Elvas,Portalegre,2021,1,715.0
Elvas,Portalegre,2021,2,444.0
Elvas,Portalegre,2021,3,907.0
Elvas,Portalegre,2021,4,1384.0
Elvas,Portalegre,2021,5,3975.0
Elvas,Portalegre,2021,6,5726.0
Elvas,Portalegre,2021,7,6032.0
Elvas,Portalegre,2021,8,9365.0
Elvas,Portalegre,2021,9,7601.0
Elvas,Portalegre,2021,10,7005.0
Elvas,Portalegre,2021,11,4924.0
Elvas,Portalegre,2021,12,3867.0
Elvas,Portalegre,2022,1,2434.0
Elvas,Portalegre,2022,2,4434.0
Elvas,Portalegre,2022,3,4487.0
Elvas,Portalegre,2022,4,6147.0
Elvas,Portalegre,2022,5,5736.0
Elvas,Portalegre,2022,6,6595.0
Elvas,Portalegre,2022,7,7631.0
Elvas,Portalegre,2022,8,10243.0
Elvas,Portalegre,2022,9,8607.0
Elvas,Portalegre,2022,10,6786.0
Elvas,Portalegre,2022,11,4051.0
Elvas,Portalegre,2022,12,4808.0
Elvas,Portalegre,2023,1,3885.0
Elvas,Portalegre,2023,2,4843.0
Elvas,Portalegre,2023,3,5353.0
Elvas,Portalegre,2023,4,8693.0
Elvas,Portalegre,2023,5,6084.0
Elvas,Portalegre,2023,6,6187.0
Elvas,Portalegre,2023,7,7676.0
Elvas,Portalegre,2023,8,11724.0
Elvas,Portalegre,2023,9,9186.0
Elvas,Portalegre,2023,10,6776.0
Elvas,Portalegre,2023,11,4932.0
Elvas,Portalegre,2023,12,5845.0
Elvas,Portalegre,2024,1,4245.0
Elvas,Portalegre,2024,2,4847.0
Elvas,Portalegre,2024,3,7274.0
Elvas,Portalegre,2024,4,7183.0
Elvas,Portalegre,2024,5,7710.0
Elvas,Portalegre,2024,6,7711.0
Elvas,Portalegre,2024,7,7507.0
Elvas,Portalegre,2024,8,10202.0
Elvas,Portalegre,2024,9,8524.0
Elvas,Portalegre,2024,10,7175.0
Elvas,Portalegre,2024,11,6273.0
Elvas,Portalegre,2024,12,5969.0
Elvas,Portalegre,2025,1,4286.0
Elvas,Portalegre,2025,2,5000.0
Elvas,Portalegre,2025,3,6132.0
Elvas,Portalegre,2025,4,7978.0
Elvas,Portalegre,2025,5,8218.0
Elvas,Portalegre,2025,6,7270.0
Elvas,Portalegre,2025,7,7451.0
Elvas,Portalegre,2025,8,10531.0
Elvas,Portalegre,2025,9,8798.0
Elvas,Portalegre,2025,10,6880.0
Elvas,Portalegre,2025,11,5899.0
Elvas,Portalegre,2025,12,5950.0
Elvas,Portalegre,2026,1,4011.0
Elvas,Portalegre,2026,2,4631.0
Elvas,Portalegre,2026,3,6369.0
Elvas,Portalegre,2026,4,7392.0
Elvas,Portalegre,2026,5,5804.0
Elvas,Portalegre,2026,6,6345.0
Elvas,Portalegre,2026,7,6814.0
Entroncamento,Santarém,2020,1,689.0
Entroncamento,Santarém,2020,2,755.0
Entroncamento,Santarém,2020,3,585.0
Entroncamento,Santarém,2020,4,295.0
Entroncamento,Santarém,2020,5,456.0
Entroncamento,Santarém,2020,6,557.0
Entroncamento,Santarém,2020,7,667.0
Entroncamento,Santarém,2020,8,853.0
Entroncamento,Santarém,2020,9,793.0
Entroncamento,Santarém,2020,10,647.0
Entroncamento,Santarém,2020,11,1002.0
Entroncamento,Santarém,2020,12,544.0
Entroncamento,Santarém,2021,1,
Entroncamento,Santarém,2021,2,
Entroncamento,Santarém,2021,3,
Entroncamento,Santarém,2021,4,
Entroncamento,Santarém,2021,5,
Entroncamento,Santarém,2021,6,
Entroncamento,Santarém,2021,7,
Entroncamento,Santarém,2021,8,
Entroncamento,Santarém,2021,9,
Entroncamento,Santarém,2021,10,
Entroncamento,Santarém,2021,11,
Entroncamento,Santarém,2021,12,
Entroncamento,Santarém,2022,1,
Entroncamento,Santarém,2022,2,
Entroncamento,Santarém,2022,3,
Entroncamento,Santarém,2022,4,
Entroncamento,Santarém,2022,5,
Entroncamento,Santarém,2022,6,
Entroncamento,Santarém,2022,7,
Entroncamento,Santarém,2022,8,
Entroncamento,Santarém,2022,9,
Entroncamento,Santarém,2022,10,
Entroncamento,Santarém,2022,11,
Entroncamento,Santarém,2022,12,
Entroncamento,Santarém,2023,1,
Entroncamento,Santarém,2023,2,
Entroncamento,Santarém,2023,3,
Entroncamento,Santarém,2023,4,
Entroncamento,Santarém,2023,5,
Entroncamento,Santarém,2023,6,
Entroncamento,Santarém,2023,7,
Entroncamento,Santarém,2023,8,
Entroncamento,Santarém,2023,9,
Entroncamento,Santarém,2023,10,
Entroncamento,Santarém,2023,11,
Entroncamento,Santarém,2023,12,
Entroncamento,Santarém,2024,1,561.0
Entroncamento,Santarém,2024,2,711.0
Entroncamento,Santarém,2024,3,717.0
Entroncamento,Santarém,2024,4,919.0
Entroncamento,Santarém,2024,5,1050.0
Entroncamento,Santarém,2024,6,1172.0
Entroncamento,Santarém,2024,7,1063.0
Entroncamento,Santarém,2024,8,1116.0
Entroncamento,Santarém,2024,9,1040.0
Entroncamento,Santarém,2024,10,972.0
Entroncamento,Santarém,2024,11,1039.0
Entroncamento,Santarém,2024,12,1386.0
Entroncamento,Santarém,2025,1,
Entroncamento,Santarém,2025,2,
Entroncamento,Santarém,2025,3,
Entroncamento,Santarém,2025,4,
Entroncamento,Santarém,2025,5,
Entroncamento,Santarém,2025,6,
Entroncamento,Santarém,2025,7,
Entroncamento,Santarém,2025,8,
Entroncamento,Santarém,2025,9,
Entroncamento,Santarém,2025,10,
Entroncamento,Santarém,2025,11,
Entroncamento,Santarém,2025,12,
Entroncamento,Santarém,2026,1,
Entroncamento,Santarém,2026,2,
Entroncamento,Santarém,2026,3,
Entroncamento,Santarém,2026,4,
Entroncamento,Santarém,2026,5,
Entroncamento,Santarém,2026,6,
Entroncamento,Santarém,2026,7,
Espinho,Aveiro,2020,1,2536.0
Espinho,Aveiro,2020,2,2752.0
Espinho,Aveiro,2020,3,663.0
Espinho,Aveiro,2020,4,
Espinho,Aveiro,2020,5,
Espinho,Aveiro,2020,6,576.0
Espinho,Aveiro,2020,7,1547.0
Espinho,Aveiro,2020,8,4137.0
Espinho,Aveiro,2020,9,2282.0
Espinho,Aveiro,2020,10,1464.0
Espinho,Aveiro,2020,11,
Espinho,Aveiro,2020,12,686.0
Espinho,Aveiro,2021,1,420.0
Espinho,Aveiro,2021,2,186.0
Espinho,Aveiro,2021,3,304.0
Espinho,Aveiro,2021,4,377.0
Espinho,Aveiro,2021,5,1221.0
Espinho,Aveiro,2021,6,1687.0
Espinho,Aveiro,2021,7,1578.0
Espinho,Aveiro,2021,8,3125.0
Espinho,Aveiro,2021,9,1936.0
Espinho,Aveiro,2021,10,2425.0
Espinho,Aveiro,2021,11,1795.0
Espinho,Aveiro,2021,12,2349.0
Espinho,Aveiro,2022,1,1271.0
Espinho,Aveiro,2022,2,1898.0
Espinho,Aveiro,2022,3,2176.0
Espinho,Aveiro,2022,4,3713.0
Espinho,Aveiro,2022,5,3893.0
Espinho,Aveiro,2022,6,3941.0
Espinho,Aveiro,2022,7,3660.0
Espinho,Aveiro,2022,8,3968.0
Espinho,Aveiro,2022,9,5309.0
Espinho,Aveiro,2022,10,4212.0
Espinho,Aveiro,2022,11,2980.0
Espinho,Aveiro,2022,12,4396.0
Espinho,Aveiro,2023,1,2924.0
Espinho,Aveiro,2023,2,3309.0
Espinho,Aveiro,2023,3,3079.0
Espinho,Aveiro,2023,4,5893.0
Espinho,Aveiro,2023,5,5859.0
Espinho,Aveiro,2023,6,5262.0
Espinho,Aveiro,2023,7,6094.0
Espinho,Aveiro,2023,8,7094.0
Espinho,Aveiro,2023,9,5895.0
Espinho,Aveiro,2023,10,5021.0
Espinho,Aveiro,2023,11,3377.0
Espinho,Aveiro,2023,12,4798.0
Espinho,Aveiro,2024,1,2984.0
Espinho,Aveiro,2024,2,3523.0
Espinho,Aveiro,2024,3,4372.0
Espinho,Aveiro,2024,4,5084.0
Espinho,Aveiro,2024,5,5506.0
Espinho,Aveiro,2024,6,5761.0
Espinho,Aveiro,2024,7,5692.0
Espinho,Aveiro,2024,8,7509.0
Espinho,Aveiro,2024,9,6428.0
Espinho,Aveiro,2024,10,5315.0
Espinho,Aveiro,2024,11,4630.0
Espinho,Aveiro,2024,12,5259.0
Espinho,Aveiro,2025,1,4240.0
Espinho,Aveiro,2025,2,4386.0
Espinho,Aveiro,2025,3,5510.0
Espinho,Aveiro,2025,4,6523.0
Espinho,Aveiro,2025,5,7683.0
Espinho,Aveiro,2025,6,6691.0
Espinho,Aveiro,2025,7,6962.0
Espinho,Aveiro,2025,8,8093.0
Espinho,Aveiro,2025,9,6287.0
Espinho,Aveiro,2025,10,6496.0
Espinho,Aveiro,2025,11,5842.0
Espinho,Aveiro,2025,12,6610.0
Espinho,Aveiro,2026,1,4346.0
Espinho,Aveiro,2026,2,4787.0
Espinho,Aveiro,2026,3,5554.0
Espinho,Aveiro,2026,4,6956.0
Espinho,Aveiro,2026,5,7133.0
Espinho,Aveiro,2026,6,6037.0
Espinho,Aveiro,2026,7,7129.0
Esposende,Braga,2020,1,2216.0
Esposende,Braga,2020,2,2958.0
Esposende,Braga,2020,3,1085.0
Esposende,Braga,2020,4,
Esposende,Braga,2020,5,
Esposende,Braga,2020,6,1478.0
Esposende,Braga,2020,7,4401.0
Esposende,Braga,2020,8,6166.0
Esposende,Braga,2020,9,4391.0
Esposende,Braga,2020,10,2299.0
Esposende,Braga,2020,11,522.0
Esposende,Braga,2020,12,561.0
Esposende,Braga,2021,1,404.0
Esposende,Braga,2021,2,282.0
Esposende,Braga,2021,3,397.0
Esposende,Braga,2021,4,868.0
Esposende,Braga,2021,5,1878.0
Esposende,Braga,2021,6,3905.0
Esposende,Braga,2021,7,6389.0
Esposende,Braga,2021,8,9304.0
Esposende,Braga,2021,9,6991.0
Esposende,Braga,2021,10,6191.0
Esposende,Braga,2021,11,2752.0
Esposende,Braga,2021,12,1946.0
Esposende,Braga,2022,1,1318.0
Esposende,Braga,2022,2,2609.0
Esposende,Braga,2022,3,3586.0
Esposende,Braga,2022,4,7037.0
Esposende,Braga,2022,5,9440.0
Esposende,Braga,2022,6,8595.0
Esposende,Braga,2022,7,9732.0
Esposende,Braga,2022,8,10983.0
Esposende,Braga,2022,9,9950.0
Esposende,Braga,2022,10,7038.0
Esposende,Braga,2022,11,3573.0
Esposende,Braga,2022,12,2917.0
Esposende,Braga,2023,1,1764.0
Esposende,Braga,2023,2,2704.0
Esposende,Braga,2023,3,4523.0
Esposende,Braga,2023,4,9622.0
Esposende,Braga,2023,5,11306.0
Esposende,Braga,2023,6,9826.0
Esposende,Braga,2023,7,9279.0
Esposende,Braga,2023,8,10684.0
Esposende,Braga,2023,9,11853.0
Esposende,Braga,2023,10,7902.0
Esposende,Braga,2023,11,4058.0
Esposende,Braga,2023,12,3561.0
Esposende,Braga,2024,1,2370.0
Esposende,Braga,2024,2,3122.0
Esposende,Braga,2024,3,5715.0
Esposende,Braga,2024,4,10226.0
Esposende,Braga,2024,5,12783.0
Esposende,Braga,2024,6,10053.0
Esposende,Braga,2024,7,10070.0
Esposende,Braga,2024,8,11971.0
Esposende,Braga,2024,9,13264.0
Esposende,Braga,2024,10,9165.0
Esposende,Braga,2024,11,3873.0
Esposende,Braga,2024,12,3471.0
Esposende,Braga,2025,1,2098.0
Esposende,Braga,2025,2,2801.0
Esposende,Braga,2025,3,5363.0
Esposende,Braga,2025,4,10589.0
Esposende,Braga,2025,5,13751.0
Esposende,Braga,2025,6,11786.0
Esposende,Braga,2025,7,10826.0
Esposende,Braga,2025,8,12602.0
Esposende,Braga,2025,9,13920.0
Esposende,Braga,2025,10,9666.0
Esposende,Braga,2025,11,4556.0
Esposende,Braga,2025,12,3888.0
Esposende,Braga,2026,1,2537.0
Esposende,Braga,2026,2,3779.0
Esposende,Braga,2026,3,7092.0
Esposende,Braga,2026,4,12186.0
Esposende,Braga,2026,5,14224.0
Esposende,Braga,2026,6,11455.0
Esposende,Braga,2026,7,11161.0
Estarreja,Aveiro,2020,1,
Estarreja,Aveiro,2020,2,
Estarreja,Aveiro,2020,3,
Estarreja,Aveiro,2020,4,
Estarreja,Aveiro,2020,5,
Estarreja,Aveiro,2020,6,
Estarreja,Aveiro,2020,7,501.0
Estarreja,Aveiro,2020,8,868.0
Estarreja,Aveiro,2020,9,626.0
Estarreja,Aveiro,2020,10,585.0
Estarreja,Aveiro,2020,11,282.0
Estarreja,Aveiro,2020,12,
Estarreja,Aveiro,2021,1,
Estarreja,Aveiro,2021,2,
Estarreja,Aveiro,2021,3,
Estarreja,Aveiro,2021,4,202.0
Estarreja,Aveiro,2021,5,554.0
Estarreja,Aveiro,2021,6,776.0
Estarreja,Aveiro,2021,7,638.0
Estarreja,Aveiro,2021,8,1416.0
Estarreja,Aveiro,2021,9,849.0
Estarreja,Aveiro,2021,10,1022.0
Estarreja,Aveiro,2021,11,690.0
Estarreja,Aveiro,2021,12,579.0
Estarreja,Aveiro,2022,1,368.0
Estarreja,Aveiro,2022,2,653.0
Estarreja,Aveiro,2022,3,779.0
Estarreja,Aveiro,2022,4,1038.0
Estarreja,Aveiro,2022,5,930.0
Estarreja,Aveiro,2022,6,892.0
Estarreja,Aveiro,2022,7,1257.0
Estarreja,Aveiro,2022,8,1424.0
Estarreja,Aveiro,2022,9,1090.0
Estarreja,Aveiro,2022,10,1047.0
Estarreja,Aveiro,2022,11,783.0
Estarreja,Aveiro,2022,12,787.0
Estarreja,Aveiro,2023,1,538.0
Estarreja,Aveiro,2023,2,925.0
Estarreja,Aveiro,2023,3,725.0
Estarreja,Aveiro,2023,4,1158.0
Estarreja,Aveiro,2023,5,1073.0
Estarreja,Aveiro,2023,6,970.0
Estarreja,Aveiro,2023,7,1240.0
Estarreja,Aveiro,2023,8,1530.0
Estarreja,Aveiro,2023,9,1448.0
Estarreja,Aveiro,2023,10,952.0
Estarreja,Aveiro,2023,11,726.0
Estarreja,Aveiro,2023,12,913.0
Estarreja,Aveiro,2024,1,611.0
Estarreja,Aveiro,2024,2,788.0
Estarreja,Aveiro,2024,3,877.0
Estarreja,Aveiro,2024,4,869.0
Estarreja,Aveiro,2024,5,1095.0
Estarreja,Aveiro,2024,6,1212.0
Estarreja,Aveiro,2024,7,1529.0
Estarreja,Aveiro,2024,8,1928.0
Estarreja,Aveiro,2024,9,1352.0
Estarreja,Aveiro,2024,10,1166.0
Estarreja,Aveiro,2024,11,861.0
Estarreja,Aveiro,2024,12,712.0
Estarreja,Aveiro,2025,1,
Estarreja,Aveiro,2025,2,
Estarreja,Aveiro,2025,3,
Estarreja,Aveiro,2025,4,1103.0
Estarreja,Aveiro,2025,5,1287.0
Estarreja,Aveiro,2025,6,1002.0
Estarreja,Aveiro,2025,7,1209.0
Estarreja,Aveiro,2025,8,1506.0
Estarreja,Aveiro,2025,9,1397.0
Estarreja,Aveiro,2025,10,
Estarreja,Aveiro,2025,11,
Estarreja,Aveiro,2025,12,655.0
Estarreja,Aveiro,2026,1,
Estarreja,Aveiro,2026,2,713.0
Estarreja,Aveiro,2026,3,
Estarreja,Aveiro,2026,4,1304.0
Estarreja,Aveiro,2026,5,1336.0
Estarreja,Aveiro,2026,6,1048.0
Estarreja,Aveiro,2026,7,1242.0
Estremoz,Évora,2020,1,1627.0
Estremoz,Évora,2020,2,1861.0
Estremoz,Évora,2020,3,420.0
Estremoz,Évora,2020,4,86.0
Estremoz,Évora,2020,5,284.0
Estremoz,Évora,2020,6,1058.0
Estremoz,Évora,2020,7,1422.0
Estremoz,Évora,2020,8,2353.0
Estremoz,Évora,2020,9,2084.0
Estremoz,Évora,2020,10,1926.0
Estremoz,Évora,2020,11,799.0
Estremoz,Évora,2020,12,608.0
Estremoz,Évora,2021,1,276.0
Estremoz,Évora,2021,2,268.0
Estremoz,Évora,2021,3,370.0
Estremoz,Évora,2021,4,732.0
Estremoz,Évora,2021,5,1538.0
Estremoz,Évora,2021,6,1574.0
Estremoz,Évora,2021,7,1555.0
Estremoz,Évora,2021,8,2990.0
Estremoz,Évora,2021,9,2321.0
Estremoz,Évora,2021,10,2520.0
Estremoz,Évora,2021,11,1783.0
Estremoz,Évora,2021,12,1074.0
Estremoz,Évora,2022,1,819.0
Estremoz,Évora,2022,2,1186.0
Estremoz,Évora,2022,3,1761.0
Estremoz,Évora,2022,4,2797.0
Estremoz,Évora,2022,5,2873.0
Estremoz,Évora,2022,6,2809.0
Estremoz,Évora,2022,7,2813.0
Estremoz,Évora,2022,8,4252.0
Estremoz,Évora,2022,9,3780.0
Estremoz,Évora,2022,10,3386.0
Estremoz,Évora,2022,11,2335.0
Estremoz,Évora,2022,12,1710.0
Estremoz,Évora,2023,1,1464.0
Estremoz,Évora,2023,2,1680.0
Estremoz,Évora,2023,3,2314.0
Estremoz,Évora,2023,4,3758.0
Estremoz,Évora,2023,5,3849.0
Estremoz,Évora,2023,6,3478.0
Estremoz,Évora,2023,7,3609.0
Estremoz,Évora,2023,8,4855.0
Estremoz,Évora,2023,9,4590.0
Estremoz,Évora,2023,10,4074.0
Estremoz,Évora,2023,11,2838.0
Estremoz,Évora,2023,12,2698.0
Estremoz,Évora,2024,1,2111.0
Estremoz,Évora,2024,2,2348.0
Estremoz,Évora,2024,3,2948.0
Estremoz,Évora,2024,4,3458.0
Estremoz,Évora,2024,5,4234.0
Estremoz,Évora,2024,6,3826.0
Estremoz,Évora,2024,7,3937.0
Estremoz,Évora,2024,8,5310.0
Estremoz,Évora,2024,9,4825.0
Estremoz,Évora,2024,10,4169.0
Estremoz,Évora,2024,11,2994.0
Estremoz,Évora,2024,12,2650.0
Estremoz,Évora,2025,1,2171.0
Estremoz,Évora,2025,2,2340.0
Estremoz,Évora,2025,3,3185.0
Estremoz,Évora,2025,4,4172.0
Estremoz,Évora,2025,5,4808.0
Estremoz,Évora,2025,6,4107.0
Estremoz,Évora,2025,7,4053.0
Estremoz,Évora,2025,8,6047.0
Estremoz,Évora,2025,9,4932.0
Estremoz,Évora,2025,10,4513.0
Estremoz,Évora,2025,11,3067.0
Estremoz,Évora,2025,12,2889.0
Estremoz,Évora,2026,1,2228.0
Estremoz,Évora,2026,2,2490.0
Estremoz,Évora,2026,3,3569.0
Estremoz,Évora,2026,4,4322.0
Estremoz,Évora,2026,5,4771.0
Estremoz,Évora,2026,6,4384.0
Estremoz,Évora,2026,7,2921.0
Fafe,Braga,2020,1,958.0
Fafe,Braga,2020,2,1343.0
Fafe,Braga,2020,3,369.0
Fafe,Braga,2020,4,
Fafe,Braga,2020,5,63.0
Fafe,Braga,2020,6,554.0
Fafe,Braga,2020,7,1160.0
Fafe,Braga,2020,8,2096.0
Fafe,Braga,2020,9,1570.0
Fafe,Braga,2020,10,1018.0
Fafe,Braga,2020,11,281.0
Fafe,Braga,2020,12,507.0
Fafe,Braga,2021,1,315.0
Fafe,Braga,2021,2,118.0
Fafe,Braga,2021,3,198.0
Fafe,Braga,2021,4,331.0
Fafe,Braga,2021,5,953.0
Fafe,Braga,2021,6,1051.0
Fafe,Braga,2021,7,1386.0
Fafe,Braga,2021,8,2406.0
Fafe,Braga,2021,9,1731.0
Fafe,Braga,2021,10,1354.0
Fafe,Braga,2021,11,1039.0
Fafe,Braga,2021,12,1168.0
Fafe,Braga,2022,1,448.0
Fafe,Braga,2022,2,1007.0
Fafe,Braga,2022,3,1016.0
Fafe,Braga,2022,4,1637.0
Fafe,Braga,2022,5,1825.0
Fafe,Braga,2022,6,1718.0
Fafe,Braga,2022,7,2321.0
Fafe,Braga,2022,8,3211.0
Fafe,Braga,2022,9,1527.0
Fafe,Braga,2022,10,1623.0
Fafe,Braga,2022,11,892.0
Fafe,Braga,2022,12,1253.0
Fafe,Braga,2023,1,907.0
Fafe,Braga,2023,2,1049.0
Fafe,Braga,2023,3,1254.0
Fafe,Braga,2023,4,1847.0
Fafe,Braga,2023,5,1520.0
Fafe,Braga,2023,6,1522.0
Fafe,Braga,2023,7,2286.0
Fafe,Braga,2023,8,3294.0
Fafe,Braga,2023,9,2221.0
Fafe,Braga,2023,10,1839.0
Fafe,Braga,2023,11,1341.0
Fafe,Braga,2023,12,1693.0
Fafe,Braga,2024,1,798.0
Fafe,Braga,2024,2,865.0
Fafe,Braga,2024,3,1165.0
Fafe,Braga,2024,4,1459.0
Fafe,Braga,2024,5,1699.0
Fafe,Braga,2024,6,1937.0
Fafe,Braga,2024,7,1895.0
Fafe,Braga,2024,8,3017.0
Fafe,Braga,2024,9,1884.0
Fafe,Braga,2024,10,1692.0
Fafe,Braga,2024,11,1183.0
Fafe,Braga,2024,12,1311.0
Fafe,Braga,2025,1,707.0
Fafe,Braga,2025,2,935.0
Fafe,Braga,2025,3,1481.0
Fafe,Braga,2025,4,1671.0
Fafe,Braga,2025,5,1889.0
Fafe,Braga,2025,6,1876.0
Fafe,Braga,2025,7,1859.0
Fafe,Braga,2025,8,2742.0
Fafe,Braga,2025,9,1756.0
Fafe,Braga,2025,10,829.0
Fafe,Braga,2025,11,1315.0
Fafe,Braga,2025,12,1368.0
Fafe,Braga,2026,1,1010.0
Fafe,Braga,2026,2,1065.0
Fafe,Braga,2026,3,1535.0
Fafe,Braga,2026,4,1582.0
Fafe,Braga,2026,5,2169.0
Fafe,Braga,2026,6,1730.0
Fafe,Braga,2026,7,1925.0
Faro,Faro,2020,1,13439.0
Faro,Faro,2020,2,14891.0
Faro,Faro,2020,3,8192.0
Faro,Faro,2020,4,725.0
Faro,Faro,2020,5,1626.0
Faro,Faro,2020,6,4185.0
Faro,Faro,2020,7,11105.0
Faro,Faro,2020,8,24233.0
Faro,Faro,2020,9,19233.0
Faro,Faro,2020,10,13387.0
Faro,Faro,2020,11,5976.0
Faro,Faro,2020,12,6127.0
Faro,Faro,2021,1,4014.0
Faro,Faro,2021,2,2274.0
Faro,Faro,2021,3,2728.0
Faro,Faro,2021,4,4417.0
Faro,Faro,2021,5,9484.0
Faro,Faro,2021,6,16972.0
Faro,Faro,2021,7,18290.0
Faro,Faro,2021,8,33175.0
Faro,Faro,2021,9,26725.0
Faro,Faro,2021,10,27651.0
Faro,Faro,2021,11,16865.0
Faro,Faro,2021,12,10745.0
Faro,Faro,2022,1,8871.0
Faro,Faro,2022,2,14846.0
Faro,Faro,2022,3,20611.0
Faro,Faro,2022,4,31073.0
Faro,Faro,2022,5,33142.0
Faro,Faro,2022,6,35172.0
Faro,Faro,2022,7,38025.0
Faro,Faro,2022,8,39219.0
Faro,Faro,2022,9,34466.0
Faro,Faro,2022,10,30496.0
Faro,Faro,2022,11,20422.0
Faro,Faro,2022,12,17450.0
Faro,Faro,2023,1,17396.0
Faro,Faro,2023,2,19801.0
Faro,Faro,2023,3,26004.0
Faro,Faro,2023,4,31854.0
Faro,Faro,2023,5,33766.0
Faro,Faro,2023,6,34210.0
Faro,Faro,2023,7,39219.0
Faro,Faro,2023,8,42945.0
Faro,Faro,2023,9,39330.0
Faro,Faro,2023,10,35242.0
Faro,Faro,2023,11,22191.0
Faro,Faro,2023,12,18370.0
Faro,Faro,2024,1,18072.0
Faro,Faro,2024,2,21388.0
Faro,Faro,2024,3,26990.0
Faro,Faro,2024,4,33844.0
