concelho,distrito,ano,dim_4_t,classificacao_nuts,valor
Albufeira,Faro,2020,85 e mais anos,2013,984
Albufeira,Faro,2020,80 - 84 anos,2013,993
Albufeira,Faro,2020,75 - 79 anos,2013,1443
Albufeira,Faro,2020,5 - 9 anos,2013,1989
Albufeira,Faro,2020,70 - 74 anos,2013,2021
Albufeira,Faro,2020,0 - 4 anos,2013,2080
Albufeira,Faro,2020,15 - 19 anos,2013,2257
Albufeira,Faro,2020,10 - 14 anos,2013,2269
Albufeira,Faro,2020,20 - 24 anos,2013,2389
Albufeira,Faro,2020,65 - 69 anos,2013,2494
Albufeira,Faro,2020,25 - 29 anos,2013,2734
Albufeira,Faro,2020,30 - 34 anos,2013,2828
Albufeira,Faro,2020,60 - 64 anos,2013,2954
Albufeira,Faro,2020,35 - 39 anos,2013,3094
Albufeira,Faro,2020,55 - 59 anos,2013,3287
Albufeira,Faro,2020,50 - 54 anos,2013,3404
Albufeira,Faro,2020,45 - 49 anos,2013,3574
Albufeira,Faro,2020,40 - 44 anos,2013,3591
Albufeira,Faro,2020,Total,2013,44385
Albufeira,Faro,2021,85 e mais anos,2024,980
Albufeira,Faro,2021,80 - 84 anos,2024,1065
Albufeira,Faro,2021,75 - 79 anos,2024,1557
Albufeira,Faro,2021,70 - 74 anos,2024,2280
Albufeira,Faro,2021,0 - 4 anos,2024,2312
Albufeira,Faro,2021,5 - 9 anos,2024,2417
Albufeira,Faro,2021,15 - 19 anos,2024,2519
Albufeira,Faro,2021,10 - 14 anos,2024,2527
Albufeira,Faro,2021,20 - 24 anos,2024,2782
Albufeira,Faro,2021,65 - 69 anos,2024,2864
Albufeira,Faro,2021,60 - 64 anos,2024,3341
Albufeira,Faro,2021,25 - 29 anos,2024,3675
Albufeira,Faro,2021,55 - 59 anos,2024,3706
Albufeira,Faro,2021,30 - 34 anos,2024,3830
Albufeira,Faro,2021,50 - 54 anos,2024,3837
Albufeira,Faro,2021,35 - 39 anos,2024,3964
Albufeira,Faro,2021,40 - 44 anos,2024,4143
Albufeira,Faro,2021,45 - 49 anos,2024,4164
Albufeira,Faro,2021,Total,2024,51963
Albufeira,Faro,2022,85 e mais anos,2024,1031
Albufeira,Faro,2022,80 - 84 anos,2024,1161
Albufeira,Faro,2022,75 - 79 anos,2024,1753
Albufeira,Faro,2022,0 - 4 anos,2024,2337
Albufeira,Faro,2022,70 - 74 anos,2024,2498
Albufeira,Faro,2022,5 - 9 anos,2024,2650
Albufeira,Faro,2022,15 - 19 anos,2024,2709
Albufeira,Faro,2022,10 - 14 anos,2024,2778
Albufeira,Faro,2022,65 - 69 anos,2024,3145
Albufeira,Faro,2022,20 - 24 anos,2024,3277
Albufeira,Faro,2022,60 - 64 anos,2024,3693
Albufeira,Faro,2022,55 - 59 anos,2024,3854
Albufeira,Faro,2022,50 - 54 anos,2024,4152
Albufeira,Faro,2022,25 - 29 anos,2024,4369
Albufeira,Faro,2022,35 - 39 anos,2024,4465
Albufeira,Faro,2022,30 - 34 anos,2024,4505
Albufeira,Faro,2022,45 - 49 anos,2024,4514
Albufeira,Faro,2022,40 - 44 anos,2024,4550
Albufeira,Faro,2022,Total,2024,57441
Albufeira,Faro,2023,85 e mais anos,2024,1104
Albufeira,Faro,2023,80 - 84 anos,2024,1201
Albufeira,Faro,2023,75 - 79 anos,2024,1896
Albufeira,Faro,2023,0 - 4 anos,2024,2428
Albufeira,Faro,2023,70 - 74 anos,2024,2491
Albufeira,Faro,2023,5 - 9 anos,2024,2778
Albufeira,Faro,2023,10 - 14 anos,2024,2821
Albufeira,Faro,2023,15 - 19 anos,2024,2873
Albufeira,Faro,2023,65 - 69 anos,2024,3315
Albufeira,Faro,2023,20 - 24 anos,2024,3618
Albufeira,Faro,2023,60 - 64 anos,2024,3792
Albufeira,Faro,2023,55 - 59 anos,2024,3978
Albufeira,Faro,2023,50 - 54 anos,2024,4325
Albufeira,Faro,2023,45 - 49 anos,2024,4750
Albufeira,Faro,2023,40 - 44 anos,2024,4838
Albufeira,Faro,2023,35 - 39 anos,2024,4955
Albufeira,Faro,2023,25 - 29 anos,2024,5002
Albufeira,Faro,2023,30 - 34 anos,2024,5129
Albufeira,Faro,2023,Total,2024,61294
Albufeira,Faro,2024,85 e mais anos,2024,1160
Albufeira,Faro,2024,80 - 84 anos,2024,1261
Albufeira,Faro,2024,75 - 79 anos,2024,1944
Albufeira,Faro,2024,0 - 4 anos,2024,2446
Albufeira,Faro,2024,70 - 74 anos,2024,2548
Albufeira,Faro,2024,5 - 9 anos,2024,2728
Albufeira,Faro,2024,10 - 14 anos,2024,2889
Albufeira,Faro,2024,15 - 19 anos,2024,2893
Albufeira,Faro,2024,65 - 69 anos,2024,3404
Albufeira,Faro,2024,60 - 64 anos,2024,3816
Albufeira,Faro,2024,20 - 24 anos,2024,3828
Albufeira,Faro,2024,55 - 59 anos,2024,3985
Albufeira,Faro,2024,50 - 54 anos,2024,4496
Albufeira,Faro,2024,45 - 49 anos,2024,4846
Albufeira,Faro,2024,40 - 44 anos,2024,5038
Albufeira,Faro,2024,35 - 39 anos,2024,5254
Albufeira,Faro,2024,25 - 29 anos,2024,5299
Albufeira,Faro,2024,30 - 34 anos,2024,5649
Albufeira,Faro,2024,Total,2024,63484
Albufeira,Faro,2025,55 - 59 anos,2024,4015
Albufeira,Faro,2025,60 - 64 anos,2024,3831
Albufeira,Faro,2025,65 - 69 anos,2024,3441
Albufeira,Faro,2025,70 - 74 anos,2024,2660
Albufeira,Faro,2025,75 - 79 anos,2024,2037
Albufeira,Faro,2025,80 - 84 anos,2024,1286
Albufeira,Faro,2025,85 e mais anos,2024,1226
Albufeira,Faro,2025,Total,2024,63375
Albufeira,Faro,2025,0 - 4 anos,2024,2444
Albufeira,Faro,2025,5 - 9 anos,2024,2673
Albufeira,Faro,2025,10 - 14 anos,2024,2763
Albufeira,Faro,2025,15 - 19 anos,2024,2829
Albufeira,Faro,2025,20 - 24 anos,2024,3591
Albufeira,Faro,2025,25 - 29 anos,2024,5097
Albufeira,Faro,2025,30 - 34 anos,2024,5693
Albufeira,Faro,2025,35 - 39 anos,2024,5350
Albufeira,Faro,2025,40 - 44 anos,2024,5020
Albufeira,Faro,2025,45 - 49 anos,2024,4873
Albufeira,Faro,2025,50 - 54 anos,2024,4546
Alcanena,Santarém,2020,0 - 4 anos,2013,447
Alcanena,Santarém,2020,25 - 29 anos,2013,481
Alcanena,Santarém,2020,5 - 9 anos,2013,502
Alcanena,Santarém,2020,30 - 34 anos,2013,527
Alcanena,Santarém,2020,80 - 84 anos,2013,547
Alcanena,Santarém,2020,20 - 24 anos,2013,595
Alcanena,Santarém,2020,10 - 14 anos,2013,599
Alcanena,Santarém,2020,85 e mais anos,2013,609
Alcanena,Santarém,2020,15 - 19 anos,2013,628
Alcanena,Santarém,2020,75 - 79 anos,2013,673
Alcanena,Santarém,2020,35 - 39 anos,2013,681
Alcanena,Santarém,2020,40 - 44 anos,2013,843
Alcanena,Santarém,2020,70 - 74 anos,2013,853
Alcanena,Santarém,2020,50 - 54 anos,2013,896
Alcanena,Santarém,2020,65 - 69 anos,2013,899
Alcanena,Santarém,2020,45 - 49 anos,2013,912
Alcanena,Santarém,2020,55 - 59 anos,2013,930
Alcanena,Santarém,2020,60 - 64 anos,2013,949
Alcanena,Santarém,2020,Total,2013,12571
Alcanena,Santarém,2021,0 - 4 anos,2024,410
Alcanena,Santarém,2021,5 - 9 anos,2024,524
Alcanena,Santarém,2021,80 - 84 anos,2024,555
Alcanena,Santarém,2021,25 - 29 anos,2024,556
Alcanena,Santarém,2021,30 - 34 anos,2024,561
Alcanena,Santarém,2021,10 - 14 anos,2024,562
Alcanena,Santarém,2021,85 e mais anos,2024,609
Alcanena,Santarém,2021,20 - 24 anos,2024,629
Alcanena,Santarém,2021,15 - 19 anos,2024,634
Alcanena,Santarém,2021,35 - 39 anos,2024,683
Alcanena,Santarém,2021,75 - 79 anos,2024,711
Alcanena,Santarém,2021,40 - 44 anos,2024,794
Alcanena,Santarém,2021,65 - 69 anos,2024,866
Alcanena,Santarém,2021,70 - 74 anos,2024,883
Alcanena,Santarém,2021,45 - 49 anos,2024,895
Alcanena,Santarém,2021,60 - 64 anos,2024,922
Alcanena,Santarém,2021,50 - 54 anos,2024,927
Alcanena,Santarém,2021,55 - 59 anos,2024,941
Alcanena,Santarém,2021,Total,2024,12662
Alcanena,Santarém,2022,0 - 4 anos,2024,421
Alcanena,Santarém,2022,5 - 9 anos,2024,512
Alcanena,Santarém,2022,80 - 84 anos,2024,580
Alcanena,Santarém,2022,10 - 14 anos,2024,592
Alcanena,Santarém,2022,30 - 34 anos,2024,606
Alcanena,Santarém,2022,25 - 29 anos,2024,613
Alcanena,Santarém,2022,85 e mais anos,2024,623
Alcanena,Santarém,2022,20 - 24 anos,2024,639
Alcanena,Santarém,2022,15 - 19 anos,2024,660
Alcanena,Santarém,2022,35 - 39 anos,2024,699
Alcanena,Santarém,2022,75 - 79 anos,2024,716
Alcanena,Santarém,2022,40 - 44 anos,2024,805
Alcanena,Santarém,2022,65 - 69 anos,2024,879
Alcanena,Santarém,2022,70 - 74 anos,2024,891
Alcanena,Santarém,2022,45 - 49 anos,2024,898
Alcanena,Santarém,2022,55 - 59 anos,2024,902
Alcanena,Santarém,2022,50 - 54 anos,2024,950
Alcanena,Santarém,2022,60 - 64 anos,2024,950
Alcanena,Santarém,2022,Total,2024,12936
Alcanena,Santarém,2023,0 - 4 anos,2024,429
Alcanena,Santarém,2023,5 - 9 anos,2024,539
Alcanena,Santarém,2023,80 - 84 anos,2024,572
Alcanena,Santarém,2023,10 - 14 anos,2024,592
Alcanena,Santarém,2023,30 - 34 anos,2024,623
Alcanena,Santarém,2023,85 e mais anos,2024,657
Alcanena,Santarém,2023,15 - 19 anos,2024,662
Alcanena,Santarém,2023,25 - 29 anos,2024,671
Alcanena,Santarém,2023,20 - 24 anos,2024,679
Alcanena,Santarém,2023,35 - 39 anos,2024,722
Alcanena,Santarém,2023,75 - 79 anos,2024,739
Alcanena,Santarém,2023,40 - 44 anos,2024,808
Alcanena,Santarém,2023,70 - 74 anos,2024,871
Alcanena,Santarém,2023,55 - 59 anos,2024,894
Alcanena,Santarém,2023,65 - 69 anos,2024,899
Alcanena,Santarém,2023,45 - 49 anos,2024,928
Alcanena,Santarém,2023,50 - 54 anos,2024,951
Alcanena,Santarém,2023,60 - 64 anos,2024,953
Alcanena,Santarém,2023,Total,2024,13189
Alcanena,Santarém,2024,0 - 4 anos,2024,450
Alcanena,Santarém,2024,5 - 9 anos,2024,554
Alcanena,Santarém,2024,80 - 84 anos,2024,588
Alcanena,Santarém,2024,10 - 14 anos,2024,607
Alcanena,Santarém,2024,30 - 34 anos,2024,608
Alcanena,Santarém,2024,15 - 19 anos,2024,632
Alcanena,Santarém,2024,25 - 29 anos,2024,675
Alcanena,Santarém,2024,85 e mais anos,2024,679
Alcanena,Santarém,2024,20 - 24 anos,2024,701
Alcanena,Santarém,2024,35 - 39 anos,2024,702
Alcanena,Santarém,2024,75 - 79 anos,2024,763
Alcanena,Santarém,2024,40 - 44 anos,2024,828
Alcanena,Santarém,2024,70 - 74 anos,2024,863
Alcanena,Santarém,2024,55 - 59 anos,2024,884
Alcanena,Santarém,2024,65 - 69 anos,2024,907
Alcanena,Santarém,2024,45 - 49 anos,2024,921
Alcanena,Santarém,2024,50 - 54 anos,2024,959
Alcanena,Santarém,2024,60 - 64 anos,2024,960
Alcanena,Santarém,2024,Total,2024,13281
Alcanena,Santarém,2025,55 - 59 anos,2024,928
Alcanena,Santarém,2025,60 - 64 anos,2024,938
Alcanena,Santarém,2025,65 - 69 anos,2024,920
Alcanena,Santarém,2025,70 - 74 anos,2024,862
Alcanena,Santarém,2025,75 - 79 anos,2024,792
Alcanena,Santarém,2025,80 - 84 anos,2024,580
Alcanena,Santarém,2025,85 e mais anos,2024,689
Alcanena,Santarém,2025,Total,2024,13313
Alcanena,Santarém,2025,0 - 4 anos,2024,430
Alcanena,Santarém,2025,5 - 9 anos,2024,551
Alcanena,Santarém,2025,10 - 14 anos,2024,576
Alcanena,Santarém,2025,15 - 19 anos,2024,621
Alcanena,Santarém,2025,20 - 24 anos,2024,708
Alcanena,Santarém,2025,25 - 29 anos,2024,682
Alcanena,Santarém,2025,30 - 34 anos,2024,625
Alcanena,Santarém,2025,35 - 39 anos,2024,716
Alcanena,Santarém,2025,40 - 44 anos,2024,796
Alcanena,Santarém,2025,45 - 49 anos,2024,954
Alcanena,Santarém,2025,50 - 54 anos,2024,945
Alcobaça,Leiria,2020,0 - 4 anos,2013,2054
Alcobaça,Leiria,2020,5 - 9 anos,2013,2073
Alcobaça,Leiria,2020,85 e mais anos,2013,2076
Alcobaça,Leiria,2020,80 - 84 anos,2013,2177
Alcobaça,Leiria,2020,10 - 14 anos,2013,2516
Alcobaça,Leiria,2020,30 - 34 anos,2013,2684
Alcobaça,Leiria,2020,25 - 29 anos,2013,2705
Alcobaça,Leiria,2020,75 - 79 anos,2013,2797
Alcobaça,Leiria,2020,15 - 19 anos,2013,2821
Alcobaça,Leiria,2020,20 - 24 anos,2013,2981
Alcobaça,Leiria,2020,35 - 39 anos,2013,3077
Alcobaça,Leiria,2020,70 - 74 anos,2013,3357
Alcobaça,Leiria,2020,40 - 44 anos,2013,3758
Alcobaça,Leiria,2020,65 - 69 anos,2013,3819
Alcobaça,Leiria,2020,60 - 64 anos,2013,3868
Alcobaça,Leiria,2020,45 - 49 anos,2013,4111
Alcobaça,Leiria,2020,55 - 59 anos,2013,4166
Alcobaça,Leiria,2020,50 - 54 anos,2013,4247
Alcobaça,Leiria,2020,Total,2013,55287
Alcobaça,Leiria,2021,0 - 4 anos,2024,1972
Alcobaça,Leiria,2021,85 e mais anos,2024,2106
Alcobaça,Leiria,2021,80 - 84 anos,2024,2108
Alcobaça,Leiria,2021,5 - 9 anos,2024,2139
Alcobaça,Leiria,2021,10 - 14 anos,2024,2511
Alcobaça,Leiria,2021,15 - 19 anos,2024,2829
Alcobaça,Leiria,2021,30 - 34 anos,2024,2834
Alcobaça,Leiria,2021,75 - 79 anos,2024,2834
Alcobaça,Leiria,2021,25 - 29 anos,2024,2903
Alcobaça,Leiria,2021,20 - 24 anos,2024,3026
Alcobaça,Leiria,2021,35 - 39 anos,2024,3120
Alcobaça,Leiria,2021,70 - 74 anos,2024,3413
Alcobaça,Leiria,2021,40 - 44 anos,2024,3750
Alcobaça,Leiria,2021,65 - 69 anos,2024,3768
Alcobaça,Leiria,2021,60 - 64 anos,2024,3897
Alcobaça,Leiria,2021,45 - 49 anos,2024,4076
Alcobaça,Leiria,2021,55 - 59 anos,2024,4080
Alcobaça,Leiria,2021,50 - 54 anos,2024,4237
Alcobaça,Leiria,2021,Total,2024,55603
Alcobaça,Leiria,2022,0 - 4 anos,2024,2133
Alcobaça,Leiria,2022,80 - 84 anos,2024,2139
Alcobaça,Leiria,2022,85 e mais anos,2024,2188
Alcobaça,Leiria,2022,5 - 9 anos,2024,2302
Alcobaça,Leiria,2022,10 - 14 anos,2024,2545
Alcobaça,Leiria,2022,15 - 19 anos,2024,2849
Alcobaça,Leiria,2022,75 - 79 anos,2024,2907
Alcobaça,Leiria,2022,30 - 34 anos,2024,3066
Alcobaça,Leiria,2022,20 - 24 anos,2024,3135
Alcobaça,Leiria,2022,25 - 29 anos,2024,3187
Alcobaça,Leiria,2022,35 - 39 anos,2024,3279
Alcobaça,Leiria,2022,70 - 74 anos,2024,3561
Alcobaça,Leiria,2022,65 - 69 anos,2024,3786
Alcobaça,Leiria,2022,40 - 44 anos,2024,3811
Alcobaça,Leiria,2022,60 - 64 anos,2024,4029
Alcobaça,Leiria,2022,45 - 49 anos,2024,4145
Alcobaça,Leiria,2022,55 - 59 anos,2024,4225
Alcobaça,Leiria,2022,50 - 54 anos,2024,4333
Alcobaça,Leiria,2022,Total,2024,57620
Alcobaça,Leiria,2023,0 - 4 anos,2024,2189
Alcobaça,Leiria,2023,80 - 84 anos,2024,2204
Alcobaça,Leiria,2023,85 e mais anos,2024,2307
Alcobaça,Leiria,2023,5 - 9 anos,2024,2362
Alcobaça,Leiria,2023,10 - 14 anos,2024,2505
Alcobaça,Leiria,2023,15 - 19 anos,2024,2868
Alcobaça,Leiria,2023,75 - 79 anos,2024,2997
Alcobaça,Leiria,2023,20 - 24 anos,2024,3301
Alcobaça,Leiria,2023,30 - 34 anos,2024,3319
Alcobaça,Leiria,2023,25 - 29 anos,2024,3349
Alcobaça,Leiria,2023,35 - 39 anos,2024,3448
Alcobaça,Leiria,2023,70 - 74 anos,2024,3580
Alcobaça,Leiria,2023,65 - 69 anos,2024,3863
Alcobaça,Leiria,2023,40 - 44 anos,2024,3866
Alcobaça,Leiria,2023,60 - 64 anos,2024,4104
Alcobaça,Leiria,2023,45 - 49 anos,2024,4251
Alcobaça,Leiria,2023,55 - 59 anos,2024,4319
Alcobaça,Leiria,2023,50 - 54 anos,2024,4325
Alcobaça,Leiria,2023,Total,2024,59157
Alcobaça,Leiria,2024,0 - 4 anos,2024,2222
Alcobaça,Leiria,2024,80 - 84 anos,2024,2247
Alcobaça,Leiria,2024,85 e mais anos,2024,2375
Alcobaça,Leiria,2024,5 - 9 anos,2024,2443
Alcobaça,Leiria,2024,10 - 14 anos,2024,2536
Alcobaça,Leiria,2024,15 - 19 anos,2024,2876
Alcobaça,Leiria,2024,75 - 79 anos,2024,3108
Alcobaça,Leiria,2024,20 - 24 anos,2024,3359
Alcobaça,Leiria,2024,30 - 34 anos,2024,3526
Alcobaça,Leiria,2024,35 - 39 anos,2024,3526
Alcobaça,Leiria,2024,25 - 29 anos,2024,3573
Alcobaça,Leiria,2024,70 - 74 anos,2024,3619
Alcobaça,Leiria,2024,65 - 69 anos,2024,3899
Alcobaça,Leiria,2024,40 - 44 anos,2024,3961
Alcobaça,Leiria,2024,60 - 64 anos,2024,4226
Alcobaça,Leiria,2024,45 - 49 anos,2024,4250
Alcobaça,Leiria,2024,50 - 54 anos,2024,4342
Alcobaça,Leiria,2024,55 - 59 anos,2024,4393
Alcobaça,Leiria,2024,Total,2024,60481
Alcobaça,Leiria,2025,55 - 59 anos,2024,4439
Alcobaça,Leiria,2025,60 - 64 anos,2024,4308
Alcobaça,Leiria,2025,65 - 69 anos,2024,3983
Alcobaça,Leiria,2025,70 - 74 anos,2024,3682
Alcobaça,Leiria,2025,75 - 79 anos,2024,3119
Alcobaça,Leiria,2025,80 - 84 anos,2024,2339
Alcobaça,Leiria,2025,85 e mais anos,2024,2404
Alcobaça,Leiria,2025,Total,2024,60881
Alcobaça,Leiria,2025,0 - 4 anos,2024,2231
Alcobaça,Leiria,2025,5 - 9 anos,2024,2447
Alcobaça,Leiria,2025,10 - 14 anos,2024,2492
Alcobaça,Leiria,2025,15 - 19 anos,2024,2833
Alcobaça,Leiria,2025,20 - 24 anos,2024,3260
Alcobaça,Leiria,2025,25 - 29 anos,2024,3622
Alcobaça,Leiria,2025,30 - 34 anos,2024,3593
Alcobaça,Leiria,2025,35 - 39 anos,2024,3566
Alcobaça,Leiria,2025,40 - 44 anos,2024,3926
Alcobaça,Leiria,2025,45 - 49 anos,2024,4298
Alcobaça,Leiria,2025,50 - 54 anos,2024,4339
Alcochete,Setúbal,2020,85 e mais anos,2013,431
Alcochete,Setúbal,2020,80 - 84 anos,2013,470
Alcochete,Setúbal,2020,75 - 79 anos,2013,717
Alcochete,Setúbal,2020,25 - 29 anos,2013,830
Alcochete,Setúbal,2020,0 - 4 anos,2013,871
Alcochete,Setúbal,2020,65 - 69 anos,2013,886
Alcochete,Setúbal,2020,70 - 74 anos,2013,902
Alcochete,Setúbal,2020,30 - 34 anos,2013,907
Alcochete,Setúbal,2020,60 - 64 anos,2013,1024
Alcochete,Setúbal,2020,20 - 24 anos,2013,1040
Alcochete,Setúbal,2020,5 - 9 anos,2013,1083
Alcochete,Setúbal,2020,15 - 19 anos,2013,1191
Alcochete,Setúbal,2020,35 - 39 anos,2013,1213
Alcochete,Setúbal,2020,55 - 59 anos,2013,1217
Alcochete,Setúbal,2020,10 - 14 anos,2013,1298
Alcochete,Setúbal,2020,50 - 54 anos,2013,1510
Alcochete,Setúbal,2020,40 - 44 anos,2013,1757
Alcochete,Setúbal,2020,45 - 49 anos,2013,1935
Alcochete,Setúbal,2020,Total,2013,19282
Alcochete,Setúbal,2021,85 e mais anos,2024,438
Alcochete,Setúbal,2021,80 - 84 anos,2024,497
Alcochete,Setúbal,2021,75 - 79 anos,2024,741
Alcochete,Setúbal,2021,0 - 4 anos,2024,782
Alcochete,Setúbal,2021,65 - 69 anos,2024,863
Alcochete,Setúbal,2021,25 - 29 anos,2024,887
Alcochete,Setúbal,2021,30 - 34 anos,2024,907
Alcochete,Setúbal,2021,70 - 74 anos,2024,914
Alcochete,Setúbal,2021,60 - 64 anos,2024,1039
Alcochete,Setúbal,2021,5 - 9 anos,2024,1046
Alcochete,Setúbal,2021,20 - 24 anos,2024,1056
Alcochete,Setúbal,2021,35 - 39 anos,2024,1172
Alcochete,Setúbal,2021,55 - 59 anos,2024,1232
Alcochete,Setúbal,2021,15 - 19 anos,2024,1249
Alcochete,Setúbal,2021,10 - 14 anos,2024,1275
Alcochete,Setúbal,2021,50 - 54 anos,2024,1575
Alcochete,Setúbal,2021,40 - 44 anos,2024,1609
Alcochete,Setúbal,2021,45 - 49 anos,2024,1942
Alcochete,Setúbal,2021,Total,2024,19224
Alcochete,Setúbal,2022,85 e mais anos,2024,456
Alcochete,Setúbal,2022,80 - 84 anos,2024,510
Alcochete,Setúbal,2022,75 - 79 anos,2024,758
Alcochete,Setúbal,2022,0 - 4 anos,2024,786
Alcochete,Setúbal,2022,65 - 69 anos,2024,901
Alcochete,Setúbal,2022,70 - 74 anos,2024,907
Alcochete,Setúbal,2022,25 - 29 anos,2024,940
Alcochete,Setúbal,2022,30 - 34 anos,2024,968
Alcochete,Setúbal,2022,5 - 9 anos,2024,1032
Alcochete,Setúbal,2022,60 - 64 anos,2024,1061
Alcochete,Setúbal,2022,20 - 24 anos,2024,1136
Alcochete,Setúbal,2022,35 - 39 anos,2024,1214
Alcochete,Setúbal,2022,10 - 14 anos,2024,1288
Alcochete,Setúbal,2022,15 - 19 anos,2024,1308
Alcochete,Setúbal,2022,55 - 59 anos,2024,1310
Alcochete,Setúbal,2022,40 - 44 anos,2024,1503
Alcochete,Setúbal,2022,50 - 54 anos,2024,1609
Alcochete,Setúbal,2022,45 - 49 anos,2024,2017
Alcochete,Setúbal,2022,Total,2024,19704
Alcochete,Setúbal,2023,85 e mais anos,2024,453
Alcochete,Setúbal,2023,80 - 84 anos,2024,539
Alcochete,Setúbal,2023,0 - 4 anos,2024,794
Alcochete,Setúbal,2023,75 - 79 anos,2024,817
Alcochete,Setúbal,2023,70 - 74 anos,2024,876
Alcochete,Setúbal,2023,65 - 69 anos,2024,900
Alcochete,Setúbal,2023,25 - 29 anos,2024,966
Alcochete,Setúbal,2023,30 - 34 anos,2024,1018
Alcochete,Setúbal,2023,5 - 9 anos,2024,1034
Alcochete,Setúbal,2023,60 - 64 anos,2024,1118
Alcochete,Setúbal,2023,20 - 24 anos,2024,1189
Alcochete,Setúbal,2023,35 - 39 anos,2024,1201
Alcochete,Setúbal,2023,10 - 14 anos,2024,1258
Alcochete,Setúbal,2023,15 - 19 anos,2024,1340
Alcochete,Setúbal,2023,55 - 59 anos,2024,1369
Alcochete,Setúbal,2023,40 - 44 anos,2024,1483
Alcochete,Setúbal,2023,50 - 54 anos,2024,1691
Alcochete,Setúbal,2023,45 - 49 anos,2024,2021
Alcochete,Setúbal,2023,Total,2024,20067
Alcochete,Setúbal,2024,85 e mais anos,2024,497
Alcochete,Setúbal,2024,80 - 84 anos,2024,578
Alcochete,Setúbal,2024,0 - 4 anos,2024,802
Alcochete,Setúbal,2024,75 - 79 anos,2024,829
Alcochete,Setúbal,2024,70 - 74 anos,2024,866
Alcochete,Setúbal,2024,65 - 69 anos,2024,932
Alcochete,Setúbal,2024,5 - 9 anos,2024,990
Alcochete,Setúbal,2024,30 - 34 anos,2024,1028
Alcochete,Setúbal,2024,25 - 29 anos,2024,1061
Alcochete,Setúbal,2024,60 - 64 anos,2024,1161
Alcochete,Setúbal,2024,35 - 39 anos,2024,1192
Alcochete,Setúbal,2024,10 - 14 anos,2024,1217
Alcochete,Setúbal,2024,20 - 24 anos,2024,1222
Alcochete,Setúbal,2024,15 - 19 anos,2024,1323
Alcochete,Setúbal,2024,55 - 59 anos,2024,1426
Alcochete,Setúbal,2024,40 - 44 anos,2024,1457
Alcochete,Setúbal,2024,50 - 54 anos,2024,1806
Alcochete,Setúbal,2024,45 - 49 anos,2024,1961
Alcochete,Setúbal,2024,Total,2024,20348
Alcochete,Setúbal,2025,55 - 59 anos,2024,1476
Alcochete,Setúbal,2025,60 - 64 anos,2024,1166
Alcochete,Setúbal,2025,65 - 69 anos,2024,993
Alcochete,Setúbal,2025,70 - 74 anos,2024,846
Alcochete,Setúbal,2025,75 - 79 anos,2024,828
Alcochete,Setúbal,2025,80 - 84 anos,2024,599
Alcochete,Setúbal,2025,85 e mais anos,2024,519
Alcochete,Setúbal,2025,Total,2024,20407
Alcochete,Setúbal,2025,0 - 4 anos,2024,798
Alcochete,Setúbal,2025,5 - 9 anos,2024,958
Alcochete,Setúbal,2025,10 - 14 anos,2024,1142
Alcochete,Setúbal,2025,15 - 19 anos,2024,1357
Alcochete,Setúbal,2025,20 - 24 anos,2024,1239
Alcochete,Setúbal,2025,25 - 29 anos,2024,1068
Alcochete,Setúbal,2025,30 - 34 anos,2024,1063
Alcochete,Setúbal,2025,35 - 39 anos,2024,1181
Alcochete,Setúbal,2025,40 - 44 anos,2024,1422
Alcochete,Setúbal,2025,45 - 49 anos,2024,1847
Alcochete,Setúbal,2025,50 - 54 anos,2024,1905
Alcoutim,Faro,2020,0 - 4 anos,2013,51
Alcoutim,Faro,2020,5 - 9 anos,2013,53
Alcoutim,Faro,2020,10 - 14 anos,2013,59
Alcoutim,Faro,2020,30 - 34 anos,2013,62
Alcoutim,Faro,2020,15 - 19 anos,2013,79
Alcoutim,Faro,2020,35 - 39 anos,2013,79
Alcoutim,Faro,2020,25 - 29 anos,2013,90
Alcoutim,Faro,2020,20 - 24 anos,2013,105
Alcoutim,Faro,2020,40 - 44 anos,2013,122
Alcoutim,Faro,2020,45 - 49 anos,2013,136
Alcoutim,Faro,2020,50 - 54 anos,2013,150
Alcoutim,Faro,2020,55 - 59 anos,2013,159
Alcoutim,Faro,2020,60 - 64 anos,2013,193
Alcoutim,Faro,2020,80 - 84 anos,2013,220
Alcoutim,Faro,2020,75 - 79 anos,2013,241
Alcoutim,Faro,2020,65 - 69 anos,2013,245
Alcoutim,Faro,2020,70 - 74 anos,2013,247
Alcoutim,Faro,2020,85 e mais anos,2013,253
Alcoutim,Faro,2020,Total,2013,2544
Alcoutim,Faro,2021,0 - 4 anos,2024,53
Alcoutim,Faro,2021,5 - 9 anos,2024,56
Alcoutim,Faro,2021,10 - 14 anos,2024,57
Alcoutim,Faro,2021,30 - 34 anos,2024,81
Alcoutim,Faro,2021,35 - 39 anos,2024,83
Alcoutim,Faro,2021,15 - 19 anos,2024,87
Alcoutim,Faro,2021,25 - 29 anos,2024,94
Alcoutim,Faro,2021,20 - 24 anos,2024,116
Alcoutim,Faro,2021,40 - 44 anos,2024,136
Alcoutim,Faro,2021,45 - 49 anos,2024,141
Alcoutim,Faro,2021,50 - 54 anos,2024,154
Alcoutim,Faro,2021,60 - 64 anos,2024,170
Alcoutim,Faro,2021,55 - 59 anos,2024,183
Alcoutim,Faro,2021,75 - 79 anos,2024,201
Alcoutim,Faro,2021,65 - 69 anos,2024,204
