distrito,ano,dim_4_t,valor
Região Autónoma da Madeira,2021,55 - 59 anos,20579
Região Autónoma da Madeira,2021,60 - 64 anos,17903
Região Autónoma da Madeira,2021,65 - 69 anos,15162
Região Autónoma da Madeira,2021,70 - 74 anos,12756
Região Autónoma da Madeira,2021,75 - 79 anos,9717
Região Autónoma da Madeira,2021,80 - 84 anos,6950
Região Autónoma da Madeira,2021,85 e mais anos,6543
Região Autónoma da Madeira,2021,Total,253129
Região Autónoma da Madeira,2021,0 - 4 anos,9833
Região Autónoma da Madeira,2021,5 - 9 anos,10346
Região Autónoma da Madeira,2021,10 - 14 anos,12553
Região Autónoma da Madeira,2021,15 - 19 anos,14373
Região Autónoma da Madeira,2021,20 - 24 anos,14495
Região Autónoma da Madeira,2021,25 - 29 anos,13229
Região Autónoma da Madeira,2022,30 - 34 anos,13592
Região Autónoma da Madeira,2022,35 - 39 anos,15703
Região Autónoma da Madeira,2022,40 - 44 anos,18507
Região Autónoma da Madeira,2022,45 - 49 anos,21284
Região Autónoma da Madeira,2022,50 - 54 anos,19843
Região Autónoma da Madeira,2022,55 - 59 anos,20922
Região Autónoma da Madeira,2022,60 - 64 anos,18508
Região Autónoma da Madeira,2022,65 - 69 anos,15627
Região Autónoma da Madeira,2022,70 - 74 anos,13288
Região Autónoma da Madeira,2022,75 - 79 anos,10046
Região Autónoma da Madeira,2022,80 - 84 anos,7093
Região Autónoma da Madeira,2022,85 e mais anos,6585
Região Autónoma da Madeira,2022,Total,256484
Região Autónoma da Madeira,2022,0 - 4 anos,9704
Região Autónoma da Madeira,2022,5 - 9 anos,10573
Região Autónoma da Madeira,2022,10 - 14 anos,12219
Região Autónoma da Madeira,2022,15 - 19 anos,14236
Região Autónoma da Madeira,2022,20 - 24 anos,14937
Região Autónoma da Madeira,2022,25 - 29 anos,13817
Região Autónoma da Madeira,2023,30 - 34 anos,14149
Região Autónoma da Madeira,2023,35 - 39 anos,15853
Região Autónoma da Madeira,2023,40 - 44 anos,18404
Região Autónoma da Madeira,2023,45 - 49 anos,21170
Região Autónoma da Madeira,2023,50 - 54 anos,20227
Região Autónoma da Madeira,2023,55 - 59 anos,20786
Região Autónoma da Madeira,2023,60 - 64 anos,19513
Região Autónoma da Madeira,2023,65 - 69 anos,16150
Região Autónoma da Madeira,2023,70 - 74 anos,13760
Região Autónoma da Madeira,2023,75 - 79 anos,10379
Região Autónoma da Madeira,2023,80 - 84 anos,7261
Região Autónoma da Madeira,2023,85 e mais anos,6783
Região Autónoma da Madeira,2023,Total,260511
Região Autónoma da Madeira,2023,0 - 4 anos,9563
Região Autónoma da Madeira,2023,5 - 9 anos,10829
Região Autónoma da Madeira,2023,10 - 14 anos,11779
Região Autónoma da Madeira,2023,15 - 19 anos,13983
Região Autónoma da Madeira,2023,20 - 24 anos,15434
Região Autónoma da Madeira,2023,25 - 29 anos,14488
Região Autónoma da Madeira,2024,30 - 34 anos,14836
Região Autónoma da Madeira,2024,35 - 39 anos,15810
Região Autónoma da Madeira,2024,40 - 44 anos,18436
Região Autónoma da Madeira,2024,45 - 49 anos,21073
Região Autónoma da Madeira,2024,50 - 54 anos,20880
Região Autónoma da Madeira,2024,55 - 59 anos,20728
Região Autónoma da Madeira,2024,60 - 64 anos,20379
Região Autónoma da Madeira,2024,65 - 69 anos,16803
Região Autónoma da Madeira,2024,70 - 74 anos,14261
Região Autónoma da Madeira,2024,75 - 79 anos,10802
Região Autónoma da Madeira,2024,80 - 84 anos,7524
Região Autónoma da Madeira,2024,85 e mais anos,7030
Região Autónoma da Madeira,2024,Total,264700
Região Autónoma da Madeira,2024,0 - 4 anos,9447
Região Autónoma da Madeira,2024,5 - 9 anos,11054
Região Autónoma da Madeira,2024,10 - 14 anos,11486
Região Autónoma da Madeira,2024,15 - 19 anos,13565
Região Autónoma da Madeira,2024,20 - 24 anos,15424
Região Autónoma da Madeira,2024,25 - 29 anos,15162
Região Autónoma da Madeira,2025,30 - 34 anos,15087
Região Autónoma da Madeira,2025,35 - 39 anos,15701
Região Autónoma da Madeira,2025,40 - 44 anos,18241
Região Autónoma da Madeira,2025,45 - 49 anos,20783
Região Autónoma da Madeira,2025,50 - 54 anos,21307
Região Autónoma da Madeira,2025,55 - 59 anos,20604
Região Autónoma da Madeira,2025,60 - 64 anos,20733
Região Autónoma da Madeira,2025,65 - 69 anos,17446
Região Autónoma da Madeira,2025,70 - 74 anos,14637
Região Autónoma da Madeira,2025,75 - 79 anos,11336
Região Autónoma da Madeira,2025,80 - 84 anos,7719
Região Autónoma da Madeira,2025,85 e mais anos,7163
Região Autónoma da Madeira,2025,Total,266130
Região Autónoma da Madeira,2025,0 - 4 anos,9106
Região Autónoma da Madeira,2025,5 - 9 anos,10924
Região Autónoma da Madeira,2025,10 - 14 anos,11231
Região Autónoma da Madeira,2025,15 - 19 anos,13355
Região Autónoma da Madeira,2025,20 - 24 anos,15233
Região Autónoma da Madeira,2025,25 - 29 anos,15524
Região Autónoma dos Açores,2020,30 - 34 anos,15539
Região Autónoma dos Açores,2020,35 - 39 anos,17424
Região Autónoma dos Açores,2020,40 - 44 anos,19685
Região Autónoma dos Açores,2020,45 - 49 anos,18473
Região Autónoma dos Açores,2020,50 - 54 anos,17020
Região Autónoma dos Açores,2020,55 - 59 anos,17200
Região Autónoma dos Açores,2020,60 - 64 anos,15216
Região Autónoma dos Açores,2020,65 - 69 anos,12373
Região Autónoma dos Açores,2020,70 - 74 anos,9548
Região Autónoma dos Açores,2020,75 - 79 anos,7192
Região Autónoma dos Açores,2020,80 - 84 anos,5002
Região Autónoma dos Açores,2020,85 e mais anos,4717
Região Autónoma dos Açores,2020,Total,237616
Região Autónoma dos Açores,2020,0 - 4 anos,11036
Região Autónoma dos Açores,2020,5 - 9 anos,11496
Região Autónoma dos Açores,2020,10 - 14 anos,13194
Região Autónoma dos Açores,2020,15 - 19 anos,13908
Região Autónoma dos Açores,2020,20 - 24 anos,14479
Região Autónoma dos Açores,2020,25 - 29 anos,14114
Região Autónoma dos Açores,2021,30 - 34 anos,15865
Região Autónoma dos Açores,2021,35 - 39 anos,17392
Região Autónoma dos Açores,2021,40 - 44 anos,19548
Região Autónoma dos Açores,2021,45 - 49 anos,19061
Região Autónoma dos Açores,2021,50 - 54 anos,17207
Região Autónoma dos Açores,2021,55 - 59 anos,17077
Região Autónoma dos Açores,2021,60 - 64 anos,15593
Região Autónoma dos Açores,2021,65 - 69 anos,12727
Região Autónoma dos Açores,2021,70 - 74 anos,10269
Região Autónoma dos Açores,2021,75 - 79 anos,7554
Região Autónoma dos Açores,2021,80 - 84 anos,5178
Região Autónoma dos Açores,2021,85 e mais anos,4946
Região Autónoma dos Açores,2021,Total,241026
Região Autónoma dos Açores,2021,0 - 4 anos,10810
Região Autónoma dos Açores,2021,5 - 9 anos,11481
Região Autónoma dos Açores,2021,10 - 14 anos,13308
Região Autónoma dos Açores,2021,15 - 19 anos,13693
Região Autónoma dos Açores,2021,20 - 24 anos,14596
Região Autónoma dos Açores,2021,25 - 29 anos,14721
Região Autónoma dos Açores,2022,30 - 34 anos,15662
Região Autónoma dos Açores,2022,35 - 39 anos,17108
Região Autónoma dos Açores,2022,40 - 44 anos,19171
Região Autónoma dos Açores,2022,45 - 49 anos,19678
Região Autónoma dos Açores,2022,50 - 54 anos,17433
Região Autónoma dos Açores,2022,55 - 59 anos,17141
Região Autónoma dos Açores,2022,60 - 64 anos,16062
Região Autónoma dos Açores,2022,65 - 69 anos,13091
Região Autónoma dos Açores,2022,70 - 74 anos,10743
Região Autónoma dos Açores,2022,75 - 79 anos,7859
Região Autónoma dos Açores,2022,80 - 84 anos,5028
Região Autónoma dos Açores,2022,85 e mais anos,4960
Região Autónoma dos Açores,2022,Total,241978
Região Autónoma dos Açores,2022,0 - 4 anos,10682
Região Autónoma dos Açores,2022,5 - 9 anos,11385
Região Autónoma dos Açores,2022,10 - 14 anos,13044
Região Autónoma dos Açores,2022,15 - 19 anos,13565
Região Autónoma dos Açores,2022,20 - 24 anos,14519
Região Autónoma dos Açores,2022,25 - 29 anos,14847
Região Autónoma dos Açores,2023,30 - 34 anos,15473
Região Autónoma dos Açores,2023,35 - 39 anos,16960
Região Autónoma dos Açores,2023,40 - 44 anos,18947
Região Autónoma dos Açores,2023,45 - 49 anos,19994
Região Autónoma dos Açores,2023,50 - 54 anos,17671
Região Autónoma dos Açores,2023,55 - 59 anos,17267
Região Autónoma dos Açores,2023,60 - 64 anos,16378
Região Autónoma dos Açores,2023,65 - 69 anos,13591
Região Autónoma dos Açores,2023,70 - 74 anos,11239
Região Autónoma dos Açores,2023,75 - 79 anos,8135
Região Autónoma dos Açores,2023,80 - 84 anos,5145
Região Autónoma dos Açores,2023,85 e mais anos,5063
Região Autónoma dos Açores,2023,Total,243308
Região Autónoma dos Açores,2023,0 - 4 anos,10507
Região Autónoma dos Açores,2023,5 - 9 anos,11475
Região Autónoma dos Açores,2023,10 - 14 anos,12746
Região Autónoma dos Açores,2023,15 - 19 anos,13482
Região Autónoma dos Açores,2023,20 - 24 anos,14444
Região Autónoma dos Açores,2023,25 - 29 anos,14791
Região Autónoma dos Açores,2024,30 - 34 anos,15438
Região Autónoma dos Açores,2024,35 - 39 anos,16792
Região Autónoma dos Açores,2024,40 - 44 anos,18654
Região Autónoma dos Açores,2024,45 - 49 anos,19997
Região Autónoma dos Açores,2024,50 - 54 anos,18190
Região Autónoma dos Açores,2024,55 - 59 anos,17207
Região Autónoma dos Açores,2024,60 - 64 anos,16730
Região Autónoma dos Açores,2024,65 - 69 anos,14099
Região Autónoma dos Açores,2024,70 - 74 anos,11651
Região Autónoma dos Açores,2024,75 - 79 anos,8351
Região Autónoma dos Açores,2024,80 - 84 anos,5465
Região Autónoma dos Açores,2024,85 e mais anos,5085
Região Autónoma dos Açores,2024,Total,244350
Região Autónoma dos Açores,2024,0 - 4 anos,10260
Região Autónoma dos Açores,2024,5 - 9 anos,11447
Região Autónoma dos Açores,2024,10 - 14 anos,12447
Região Autónoma dos Açores,2024,15 - 19 anos,13343
Região Autónoma dos Açores,2024,20 - 24 anos,14273
Região Autónoma dos Açores,2024,25 - 29 anos,14921
Região Autónoma dos Açores,2025,30 - 34 anos,15330
Região Autónoma dos Açores,2025,35 - 39 anos,16704
Região Autónoma dos Açores,2025,40 - 44 anos,18372
Região Autónoma dos Açores,2025,45 - 49 anos,20123
Região Autónoma dos Açores,2025,50 - 54 anos,18670
Região Autónoma dos Açores,2025,55 - 59 anos,17059
Região Autónoma dos Açores,2025,60 - 64 anos,16849
Região Autónoma dos Açores,2025,65 - 69 anos,14869
Região Autónoma dos Açores,2025,70 - 74 anos,11889
Região Autónoma dos Açores,2025,75 - 79 anos,8660
Região Autónoma dos Açores,2025,80 - 84 anos,5752
Região Autónoma dos Açores,2025,85 e mais anos,5114
Região Autónoma dos Açores,2025,Total,245328
Região Autónoma dos Açores,2025,0 - 4 anos,10063
Região Autónoma dos Açores,2025,5 - 9 anos,11369
Região Autónoma dos Açores,2025,10 - 14 anos,12043
Região Autónoma dos Açores,2025,15 - 19 anos,13361
Região Autónoma dos Açores,2025,20 - 24 anos,14024
Região Autónoma dos Açores,2025,25 - 29 anos,15077
Santarém,2020,30 - 34 anos,19415
Santarém,2020,35 - 39 anos,24005
Santarém,2020,40 - 44 anos,29206
Santarém,2020,45 - 49 anos,31435
Santarém,2020,50 - 54 anos,30422
Santarém,2020,55 - 59 anos,31507
Santarém,2020,60 - 64 anos,30204
Santarém,2020,65 - 69 anos,28403
Santarém,2020,70 - 74 anos,26359
Santarém,2020,75 - 79 anos,22570
Santarém,2020,80 - 84 anos,19083
Santarém,2020,85 e mais anos,19858
Santarém,2020,Total,427502
Santarém,2020,0 - 4 anos,16296
Santarém,2020,5 - 9 anos,17177
Santarém,2020,10 - 14 anos,20162
Santarém,2020,15 - 19 anos,21531
Santarém,2020,20 - 24 anos,21385
Santarém,2020,25 - 29 anos,18484
Santarém,2021,30 - 34 anos,20652
Santarém,2021,35 - 39 anos,24414
Santarém,2021,40 - 44 anos,29006
Santarém,2021,45 - 49 anos,31918
Santarém,2021,50 - 54 anos,30627
Santarém,2021,55 - 59 anos,31064
Santarém,2021,60 - 64 anos,29980
Santarém,2021,65 - 69 anos,27998
Santarém,2021,70 - 74 anos,26406
Santarém,2021,75 - 79 anos,22366
Santarém,2021,80 - 84 anos,18540
Santarém,2021,85 e mais anos,20174
Santarém,2021,Total,431135
Santarém,2021,0 - 4 anos,15612
Santarém,2021,5 - 9 anos,17653
Santarém,2021,10 - 14 anos,20163
Santarém,2021,15 - 19 anos,21584
Santarém,2021,20 - 24 anos,22594
Santarém,2021,25 - 29 anos,20384
Santarém,2022,30 - 34 anos,22266
Santarém,2022,35 - 39 anos,25294
Santarém,2022,40 - 44 anos,29370
Santarém,2022,45 - 49 anos,32751
Santarém,2022,50 - 54 anos,31435
Santarém,2022,55 - 59 anos,31002
Santarém,2022,60 - 64 anos,30719
Santarém,2022,65 - 69 anos,28312
Santarém,2022,70 - 74 anos,27040
Santarém,2022,75 - 79 anos,22582
Santarém,2022,80 - 84 anos,18369
Santarém,2022,85 e mais anos,20449
Santarém,2022,Total,443532
Santarém,2022,0 - 4 anos,16184
Santarém,2022,5 - 9 anos,18535
Santarém,2022,10 - 14 anos,20756
Santarém,2022,15 - 19 anos,22255
Santarém,2022,20 - 24 anos,23931
Santarém,2022,25 - 29 anos,22282
Santarém,2023,30 - 34 anos,24202
Santarém,2023,35 - 39 anos,26322
Santarém,2023,40 - 44 anos,30131
Santarém,2023,45 - 49 anos,33232
Santarém,2023,50 - 54 anos,32068
Santarém,2023,55 - 59 anos,31280
Santarém,2023,60 - 64 anos,31112
Santarém,2023,65 - 69 anos,29137
Santarém,2023,70 - 74 anos,26764
Santarém,2023,75 - 79 anos,23204
Santarém,2023,80 - 84 anos,18355
Santarém,2023,85 e mais anos,21037
Santarém,2023,Total,456051
Santarém,2023,0 - 4 anos,16486
Santarém,2023,5 - 9 anos,19519
Santarém,2023,10 - 14 anos,20840
Santarém,2023,15 - 19 anos,22737
Santarém,2023,20 - 24 anos,25054
Santarém,2023,25 - 29 anos,24571
Santarém,2024,30 - 34 anos,25509
Santarém,2024,35 - 39 anos,26643
Santarém,2024,40 - 44 anos,30627
Santarém,2024,45 - 49 anos,33442
Santarém,2024,50 - 54 anos,32729
Santarém,2024,55 - 59 anos,31432
Santarém,2024,60 - 64 anos,31505
Santarém,2024,65 - 69 anos,29737
Santarém,2024,70 - 74 anos,26916
Santarém,2024,75 - 79 anos,23797
Santarém,2024,80 - 84 anos,18287
Santarém,2024,85 e mais anos,21500
Santarém,2024,Total,465230
Santarém,2024,0 - 4 anos,16923
Santarém,2024,5 - 9 anos,20183
Santarém,2024,10 - 14 anos,21341
Santarém,2024,15 - 19 anos,22937
Santarém,2024,20 - 24 anos,25464
Santarém,2024,25 - 29 anos,26258
Santarém,2025,30 - 34 anos,26151
Santarém,2025,35 - 39 anos,27169
Santarém,2025,40 - 44 anos,30496
Santarém,2025,45 - 49 anos,33307
Santarém,2025,50 - 54 anos,33559
Santarém,2025,55 - 59 anos,31633
Santarém,2025,60 - 64 anos,31611
Santarém,2025,65 - 69 anos,30177
Santarém,2025,70 - 74 anos,27308
Santarém,2025,75 - 79 anos,24068
Santarém,2025,80 - 84 anos,18616
Santarém,2025,85 e mais anos,21606
Santarém,2025,Total,469361
Santarém,2025,0 - 4 anos,16873
Santarém,2025,5 - 9 anos,20208
Santarém,2025,10 - 14 anos,21203
Santarém,2025,15 - 19 anos,23243
Santarém,2025,20 - 24 anos,24974
Santarém,2025,25 - 29 anos,27159
Setúbal,2020,30 - 34 anos,48010
Setúbal,2020,35 - 39 anos,56765
Setúbal,2020,40 - 44 anos,68963
Setúbal,2020,45 - 49 anos,69764
Setúbal,2020,50 - 54 anos,58637
Setúbal,2020,55 - 59 anos,56454
Setúbal,2020,60 - 64 anos,56010
Setúbal,2020,65 - 69 anos,53143
Setúbal,2020,70 - 74 anos,50264
Setúbal,2020,75 - 79 anos,39637
Setúbal,2020,80 - 84 anos,29273
Setúbal,2020,85 e mais anos,26184
Setúbal,2020,Total,880218
Setúbal,2020,0 - 4 anos,40166
Setúbal,2020,5 - 9 anos,41660
Setúbal,2020,10 - 14 anos,46856
Setúbal,2020,15 - 19 anos,46827
Setúbal,2020,20 - 24 anos,46622
Setúbal,2020,25 - 29 anos,44983
Setúbal,2021,30 - 34 anos,51513
Setúbal,2021,35 - 39 anos,58238
Setúbal,2021,40 - 44 anos,68622
Setúbal,2021,45 - 49 anos,73284
Setúbal,2021,50 - 54 anos,60369
Setúbal,2021,55 - 59 anos,56871
Setúbal,2021,60 - 64 anos,55063
Setúbal,2021,65 - 69 anos,53125
Setúbal,2021,70 - 74 anos,51773
Setúbal,2021,75 - 79 anos,41608
Setúbal,2021,80 - 84 anos,29174
Setúbal,2021,85 e mais anos,26467
Setúbal,2021,Total,899866
Setúbal,2021,0 - 4 anos,38965
Setúbal,2021,5 - 9 anos,43087
Setúbal,2021,10 - 14 anos,48053
Setúbal,2021,15 - 19 anos,47793
Setúbal,2021,20 - 24 anos,48032
Setúbal,2021,25 - 29 anos,47829
Setúbal,2022,30 - 34 anos,56712
Setúbal,2022,35 - 39 anos,60961
Setúbal,2022,40 - 44 anos,69476
Setúbal,2022,45 - 49 anos,76979
Setúbal,2022,50 - 54 anos,63580
Setúbal,2022,55 - 59 anos,57631
Setúbal,2022,60 - 64 anos,55306
Setúbal,2022,65 - 69 anos,53549
Setúbal,2022,70 - 74 anos,52111
Setúbal,2022,75 - 79 anos,43399
Setúbal,2022,80 - 84 anos,29436
Setúbal,2022,85 e mais anos,27427
Setúbal,2022,Total,937395
Setúbal,2022,0 - 4 anos,40059
Setúbal,2022,5 - 9 anos,45005
Setúbal,2022,10 - 14 anos,49997
Setúbal,2022,15 - 19 anos,50347
Setúbal,2022,20 - 24 anos,52190
Setúbal,2022,25 - 29 anos,53230
Setúbal,2023,30 - 34 anos,61767
Setúbal,2023,35 - 39 anos,64791
Setúbal,2023,40 - 44 anos,71783
Setúbal,2023,45 - 49 anos,78985
Setúbal,2023,50 - 54 anos,67225
Setúbal,2023,55 - 59 anos,58661
Setúbal,2023,60 - 64 anos,55273
Setúbal,2023,65 - 69 anos,54379
Setúbal,2023,70 - 74 anos,51520
Setúbal,2023,75 - 79 anos,45117
Setúbal,2023,80 - 84 anos,30561
Setúbal,2023,85 e mais anos,28745
Setúbal,2023,Total,974784
Setúbal,2023,0 - 4 anos,40759
Setúbal,2023,5 - 9 anos,46784
Setúbal,2023,10 - 14 anos,50364
Setúbal,2023,15 - 19 anos,52208
Setúbal,2023,20 - 24 anos,56188
Setúbal,2023,25 - 29 anos,59674
Setúbal,2024,30 - 34 anos,65852
Setúbal,2024,35 - 39 anos,67073
Setúbal,2024,40 - 44 anos,73470
Setúbal,2024,45 - 49 anos,79728
Setúbal,2024,50 - 54 anos,71038
Setúbal,2024,55 - 59 anos,59579
Setúbal,2024,60 - 64 anos,56150
Setúbal,2024,65 - 69 anos,54935
Setúbal,2024,70 - 74 anos,51169
Setúbal,2024,75 - 79 anos,45825
Setúbal,2024,80 - 84 anos,31916
Setúbal,2024,85 e mais anos,30105
Setúbal,2024,Total,1002115
Setúbal,2024,0 - 4 anos,41365
Setúbal,2024,5 - 9 anos,47694
Setúbal,2024,10 - 14 anos,50722
Setúbal,2024,15 - 19 anos,53242
Setúbal,2024,20 - 24 anos,57894
Setúbal,2024,25 - 29 anos,64358
Setúbal,2025,30 - 34 anos,68055
Setúbal,2025,35 - 39 anos,69078
Setúbal,2025,40 - 44 anos,72966
Setúbal,2025,45 - 49 anos,79046
Setúbal,2025,50 - 54 anos,74591
Setúbal,2025,55 - 59 anos,60548
Setúbal,2025,60 - 64 anos,56385
Setúbal,2025,65 - 69 anos,54954
Setúbal,2025,70 - 74 anos,51074
Setúbal,2025,75 - 79 anos,46319
Setúbal,2025,80 - 84 anos,33098
Setúbal,2025,85 e mais anos,31117
Setúbal,2025,Total,1012127
Setúbal,2025,0 - 4 anos,41222
Setúbal,2025,5 - 9 anos,46241
Setúbal,2025,10 - 14 anos,49328
Setúbal,2025,15 - 19 anos,53631
Setúbal,2025,20 - 24 anos,57598
Setúbal,2025,25 - 29 anos,66876
Viana do Castelo,2020,30 - 34 anos,10908
Viana do Castelo,2020,35 - 39 anos,13636
Viana do Castelo,2020,40 - 44 anos,15893
Viana do Castelo,2020,45 - 49 anos,16814
Viana do Castelo,2020,50 - 54 anos,16428
Viana do Castelo,2020,55 - 59 anos,16895
Viana do Castelo,2020,60 - 64 anos,17120
Viana do Castelo,2020,65 - 69 anos,16656
Viana do Castelo,2020,70 - 74 anos,15126
Viana do Castelo,2020,75 - 79 anos,12719
Viana do Castelo,2020,80 - 84 anos,10123
Viana do Castelo,2020,85 e mais anos,10239
Viana do Castelo,2020,Total,232444
Viana do Castelo,2020,0 - 4 anos,8165
Viana do Castelo,2020,5 - 9 anos,8551
Viana do Castelo,2020,10 - 14 anos,9940
Viana do Castelo,2020,15 - 19 anos,10954
Viana do Castelo,2020,20 - 24 anos,11527
Viana do Castelo,2020,25 - 29 anos,10750
Viana do Castelo,2021,30 - 34 anos,11540
Viana do Castelo,2021,35 - 39 anos,13455
Viana do Castelo,2021,40 - 44 anos,15603
Viana do Castelo,2021,45 - 49 anos,17100
Viana do Castelo,2021,50 - 54 anos,16000
Viana do Castelo,2021,55 - 59 anos,16031
Viana do Castelo,2021,60 - 64 anos,16381
Viana do Castelo,2021,65 - 69 anos,15672
Viana do Castelo,2021,70 - 74 anos,14885
Viana do Castelo,2021,75 - 79 anos,12722
Viana do Castelo,2021,80 - 84 anos,10036
Viana do Castelo,2021,85 e mais anos,10648
Viana do Castelo,2021,Total,230770
Viana do Castelo,2021,0 - 4 anos,7878
Viana do Castelo,2021,5 - 9 anos,8822
Viana do Castelo,2021,10 - 14 anos,9997
Viana do Castelo,2021,15 - 19 anos,10844
Viana do Castelo,2021,20 - 24 anos,11704
Viana do Castelo,2021,25 - 29 anos,11452
Viana do Castelo,2022,30 - 34 anos,12437
Viana do Castelo,2022,35 - 39 anos,13753
Viana do Castelo,2022,40 - 44 anos,15943
Viana do Castelo,2022,45 - 49 anos,17437
Viana do Castelo,2022,50 - 54 anos,16393
Viana do Castelo,2022,55 - 59 anos,16060
Viana do Castelo,2022,60 - 64 anos,16612
Viana do Castelo,2022,65 - 69 anos,15890
Viana do Castelo,2022,70 - 74 anos,15323
Viana do Castelo,2022,75 - 79 anos,12899
Viana do Castelo,2022,80 - 84 anos,9950
Viana do Castelo,2022,85 e mais anos,10854
Viana do Castelo,2022,Total,236830
Viana do Castelo,2022,0 - 4 anos,8170
Viana do Castelo,2022,5 - 9 anos,9242
Viana do Castelo,2022,10 - 14 anos,10188
Viana do Castelo,2022,15 - 19 anos,11164
Viana do Castelo,2022,20 - 24 anos,12302
Viana do Castelo,2022,25 - 29 anos,12213
Viana do Castelo,2023,30 - 34 anos,13146
Viana do Castelo,2023,35 - 39 anos,13862
Viana do Castelo,2023,40 - 44 anos,16225
Viana do Castelo,2023,45 - 49 anos,17716
Viana do Castelo,2023,50 - 54 anos,16749
Viana do Castelo,2023,55 - 59 anos,16304
Viana do Castelo,2023,60 - 64 anos,16558
Viana do Castelo,2023,65 - 69 anos,16360
Viana do Castelo,2023,70 - 74 anos,15169
Viana do Castelo,2023,75 - 79 anos,13489
Viana do Castelo,2023,80 - 84 anos,9918
Viana do Castelo,2023,85 e mais anos,11291
Viana do Castelo,2023,Total,241424
Viana do Castelo,2023,0 - 4 anos,8084
Viana do Castelo,2023,5 - 9 anos,9595
Viana do Castelo,2023,10 - 14 anos,10267
Viana do Castelo,2023,15 - 19 anos,11216
Viana do Castelo,2023,20 - 24 anos,12608
Viana do Castelo,2023,25 - 29 anos,12867
Viana do Castelo,2024,30 - 34 anos,13337
Viana do Castelo,2024,35 - 39 anos,13735
Viana do Castelo,2024,40 - 44 anos,16386
Viana do Castelo,2024,45 - 49 anos,17599
Viana do Castelo,2024,50 - 54 anos,17256
Viana do Castelo,2024,55 - 59 anos,16406
Viana do Castelo,2024,60 - 64 anos,16638
Viana do Castelo,2024,65 - 69 anos,16724
Viana do Castelo,2024,70 - 74 anos,15288
Viana do Castelo,2024,75 - 79 anos,13655
Viana do Castelo,2024,80 - 84 anos,10124
Viana do Castelo,2024,85 e mais anos,11661
Viana do Castelo,2024,Total,243852
Viana do Castelo,2024,0 - 4 anos,8046
Viana do Castelo,2024,5 - 9 anos,9842
Viana do Castelo,2024,10 - 14 anos,10192
Viana do Castelo,2024,15 - 19 anos,11287
Viana do Castelo,2024,20 - 24 anos,12549
Viana do Castelo,2024,25 - 29 anos,13127
Viana do Castelo,2025,30 - 34 anos,13429
Viana do Castelo,2025,35 - 39 anos,13758
Viana do Castelo,2025,40 - 44 anos,16170
Viana do Castelo,2025,45 - 49 anos,17438
Viana do Castelo,2025,50 - 54 anos,17628
Viana do Castelo,2025,55 - 59 anos,16450
Viana do Castelo,2025,60 - 64 anos,16611
Viana do Castelo,2025,65 - 69 anos,16736
Viana do Castelo,2025,70 - 74 anos,15683
Viana do Castelo,2025,75 - 79 anos,13589
Viana do Castelo,2025,80 - 84 anos,10607
Viana do Castelo,2025,85 e mais anos,11778
Viana do Castelo,2025,Total,244343
Viana do Castelo,2025,0 - 4 anos,8006
Viana do Castelo,2025,5 - 9 anos,9707
Viana do Castelo,2025,10 - 14 anos,10164
Viana do Castelo,2025,15 - 19 anos,11174
Viana do Castelo,2025,20 - 24 anos,12215
Viana do Castelo,2025,25 - 29 anos,13200
Vila Real,2020,30 - 34 anos,7947
Vila Real,2020,35 - 39 anos,9435
Vila Real,2020,40 - 44 anos,11990
Vila Real,2020,45 - 49 anos,12643
Vila Real,2020,50 - 54 anos,13444
Vila Real,2020,55 - 59 anos,15094
Vila Real,2020,60 - 64 anos,15579
Vila Real,2020,65 - 69 anos,14791
Vila Real,2020,70 - 74 anos,13133
Vila Real,2020,75 - 79 anos,10957
Vila Real,2020,80 - 84 anos,8639
Vila Real,2020,85 e mais anos,8789
Vila Real,2020,Total,186469
Vila Real,2020,0 - 4 anos,5895
Vila Real,2020,5 - 9 anos,6136
Vila Real,2020,10 - 14 anos,7269
Vila Real,2020,15 - 19 anos,8523
Vila Real,2020,20 - 24 anos,8667
Vila Real,2020,25 - 29 anos,7538
Vila Real,2021,30 - 34 anos,7960
Vila Real,2021,35 - 39 anos,9263
Vila Real,2021,40 - 44 anos,11468
Vila Real,2021,45 - 49 anos,12483
Vila Real,2021,50 - 54 anos,12643
Vila Real,2021,55 - 59 anos,14128
Vila Real,2021,60 - 64 anos,14602
Vila Real,2021,65 - 69 anos,14413
Vila Real,2021,70 - 74 anos,13059
Vila Real,2021,75 - 79 anos,11159
Vila Real,2021,80 - 84 anos,8689
Vila Real,2021,85 e mais anos,9549
Vila Real,2021,Total,183409
Vila Real,2021,0 - 4 anos,5595
Vila Real,2021,5 - 9 anos,6284
Vila Real,2021,10 - 14 anos,7257
Vila Real,2021,15 - 19 anos,8363
Vila Real,2021,20 - 24 anos,8677
Vila Real,2021,25 - 29 anos,7817
Vila Real,2022,30 - 34 anos,8247
Vila Real,2022,35 - 39 anos,9248
Vila Real,2022,40 - 44 anos,11236
Vila Real,2022,45 - 49 anos,12619
Vila Real,2022,50 - 54 anos,12565
Vila Real,2022,55 - 59 anos,13883
Vila Real,2022,60 - 64 anos,14594
Vila Real,2022,65 - 69 anos,14540
Vila Real,2022,70 - 74 anos,13552
Vila Real,2022,75 - 79 anos,11218
Vila Real,2022,80 - 84 anos,8686
Vila Real,2022,85 e mais anos,9678
Vila Real,2022,Total,184824
